mode,forgetfulness,tiredness,recovery,intensity,groupSize,propensity,repeats,top5SharePct,top10Stability1Pct,top10Stability10Pct,top10Stability20Pct,totalPower,oligarchyScore
"habit",0.036000,0,0.120000,0.060000,4,1,1,14.860765,80,70,70,84.963951,39.360765
"habit",0.036000,0.132000,0.080000,0.060000,14,1,1,29.003127,70,40,30,2.585778718295518e+121,39.503127
"habit",0.072000,0.176000,0.080000,0.060000,9,1,1,25.537392,70,30,40,5.5525753750203685e+22,39.537392
"habit",0.144000,0.220000,0.160000,0.060000,7,0.600000,1,18.628369,90,60,60,83.122831,39.628369
"habit",0.036000,0.132000,0.200000,0.060000,4,0.800000,1,15.172740,100,70,70,87.000758,39.672740
"random",0.036000,0.220000,0.120000,0.060000,12,0,1,25.733520,40,50,40,1.9462887437921933e+73,39.733520
"random",0.108000,0.176000,0.080000,0.060000,14,0,1,25.800577,70,30,40,1.2717573472426146e+55,39.800577
"habit",0.036000,0,0.040000,0.060000,7,0.800000,1,25.818143,80,50,40,521040045603114.937500,39.818143
"random",0.108000,0.132000,0.200000,0.060000,7,0,1,15.423194,80,60,70,95.054100,39.923194
"habit",0,0.132000,0.160000,0.060000,4,0.400000,1,18.932919,90,70,60,258357852.267652,39.932919
"habit",0.144000,0.132000,0.080000,0.060000,14,0.400000,1,29.437017,60,40,30,2.2589616436303507e+70,39.937017
"habit",0.108000,0.132000,0.120000,0.060000,7,1,1,29.437433,100,60,30,157.638180,39.937433
"habit",0,0.088000,0.040000,0.060000,9,0,1,29.440486,70,40,30,1.9572015558248226e+52,39.940486
"habit",0,0,0.160000,0.060000,4,1,1,15.458761,100,70,70,201581254.518204,39.958761
"habit",0,0.220000,0,0.060000,14,0.800000,1,15.492616,100,70,70,20880593.948713,39.992616
"random",0,0.044000,0,0.060000,4,0,1,12.055774,100,80,80,707.181936,40.055774
"habit",0.108000,0,0.120000,0.060000,9,0.600000,1,26.066595,90,60,40,1801.313531,40.066595
"habit",0,0.220000,0.040000,0.060000,12,0.800000,1,12.110133,60,60,80,1277653138459610000,40.110133
"habit",0.144000,0.220000,0.120000,0.060000,12,0.800000,1,29.660384,60,50,30,3.688296231476342e+30,40.160384
"habit",0.180000,0.044000,0.040000,0.060000,9,0.800000,1,26.246878,80,50,40,149.299476,40.246878
"random",0.072000,0.220000,0.160000,0.060000,9,0,1,29.761339,80,40,30,284322965217.161621,40.261339
"random",0.036000,0.044000,0.080000,0.060000,7,0,1,29.783273,80,30,30,513744992762.453247,40.283273
"habit",0,0,0.080000,0.060000,4,0.600000,1,19.319239,100,80,60,228135721.543819,40.319239
"habit",0,0.088000,0.040000,0.060000,4,0.800000,1,19.358572,90,50,60,198492875.536485,40.358572
"habit",0,0.132000,0,0.060000,4,0.800000,1,12.366164,100,100,80,200.256931,40.366164
"habit",0.036000,0.088000,0.040000,0.060000,7,0,1,22.882388,90,60,50,2261786006.000751,40.382388
"random",0,0.220000,0.040000,0.060000,12,0,1,12.521618,70,80,80,355432444351761800,40.521618
"habit",0.036000,0.132000,0.080000,0.060000,7,0.400000,1,19.525286,90,50,60,46967362183.134064,40.525286
"random",0.144000,0.044000,0.040000,0.060000,12,0,1,30.027737,70,20,30,1472176069.004242,40.527737
"habit",0,0.176000,0.200000,0.060000,4,0.800000,1,19.549009,100,70,60,346943504.964856,40.549009
"random",0,0.220000,0.040000,0.060000,2,0,1,12.586039,100,80,80,477.756029,40.586039
"habit",0.180000,0.220000,0.120000,0.060000,12,1,1,23.142169,70,30,50,148905353395.474701,40.642169
"habit",0,0.088000,0.040000,0.060000,12,0.200000,1,26.644590,80,40,40,6.36977664868277e+91,40.644590
"random",0.036000,0.044000,0.040000,0.060000,7,0,1,23.153762,100,50,50,5663592409.779374,40.653762
"habit",0.036000,0.176000,0.080000,0.060000,14,0,1,26.766451,70,20,40,1.7055874513715773e+86,40.766451
"random",0,0.088000,0,0.060000,9,0,1,12.777698,100,80,80,36938.081892,40.777698
"habit",0.180000,0.176000,0.120000,0.060000,9,0.600000,1,19.779270,70,60,60,108.224740,40.779270
"habit",0,0.220000,0.120000,0.060000,12,0,1,26.808302,60,30,40,7.841044310707746e+96,40.808302
"random",0.036000,0.088000,0.200000,0.060000,7,0,1,30.322725,80,60,30,243101319812.310699,40.822725
"random",0,0.132000,0.040000,0.060000,7,0,1,19.848829,80,60,60,2.4405101079515023e+24,40.848829
"random",0.036000,0.220000,0.040000,0.060000,12,0,1,12.861149,90,80,80,637.711200,40.861149
"habit",0.072000,0.088000,0.040000,0.060000,9,0.400000,1,26.881843,60,40,40,183242294329131660000,40.881843
"random",0,0.176000,0.080000,0.060000,14,0,1,23.436459,70,20,50,3.2490690774737695e+103,40.936459
"habit",0.036000,0.220000,0.120000,0.060000,14,0.400000,1,26.950689,70,60,40,1.8638979200381952e+99,40.950689
"random",0.036000,0.220000,0.120000,0.060000,7,0,1,19.952110,80,80,60,16581855734.439100,40.952110
"habit",0,0,0.160000,0.060000,7,0,1,26.952767,90,50,40,8.485106082867559e+30,40.952767
"random",0,0.176000,0.120000,0.060000,2,0,1,12.956756,100,80,80,527.083559,40.956756
"random",0.072000,0.220000,0.120000,0.060000,14,0,1,23.534932,50,60,50,1.1274388734203885e+85,41.034932
"random",0.036000,0.044000,0.160000,0.060000,7,0,1,23.579655,80,60,50,74949742938.862549,41.079655
"random",0.180000,0.220000,0.120000,0.060000,14,0,1,23.589051,40,50,50,2.4823027536235315e+25,41.089051
"habit",0.072000,0.132000,0.160000,0.060000,7,1,1,23.611746,70,40,50,55688.382074,41.111746
"habit",0,0.176000,0.080000,0.060000,2,0,1,13.137988,100,100,80,538.298572,41.137988
"habit",0,0.132000,0,0.060000,9,0,1,13.218587,100,80,80,16813.210384,41.218587
"habit",0.072000,0.088000,0.200000,0.060000,7,1,1,23.738577,100,60,50,515932.494632,41.238577
"random",0.108000,0.220000,0.160000,0.060000,14,0,1,30.759501,60,70,30,2.3639442048858803e+88,41.259501
"random",0,0.220000,0.080000,0.060000,4,0,1,16.829188,90,60,70,130091186.720101,41.329188
"habit",0.108000,0.088000,0.080000,0.060000,9,0.800000,1,27.343732,100,60,40,116802412.338302,41.343732
"habit",0,0.176000,0.160000,0.060000,2,0.400000,1,13.393742,100,100,80,517.457909,41.393742
"random",0,0.220000,0,0.060000,9,0,1,13.421340,100,90,80,9969.434398,41.421340
"habit",0.036000,0.044000,0.120000,0.060000,7,0.200000,1,23.959941,90,60,50,128721673432.838608,41.459941
"random",0,0.044000,0.160000,0.060000,2,0,1,13.462932,100,90,80,545.862200,41.462932
"habit",0.144000,0.220000,0.120000,0.060000,14,1,1,27.486742,80,50,40,2.764860137190612e+57,41.486742
"random",0,0.088000,0.160000,0.060000,2,0,1,13.552965,100,90,80,546.363640,41.552965
"habit",0,0.132000,0.120000,0.060000,4,0.200000,1,17.069856,90,70,70,172894153.631940,41.569856
"habit",0,0.044000,0.040000,0.060000,2,0.400000,1,13.574439,90,90,80,510.754204,41.574439
"habit",0,0.132000,0.080000,0.060000,4,0,1,17.099896,100,80,70,185879995.913939,41.599896
"random",0,0.044000,0.120000,0.060000,2,0,1,13.612677,100,80,80,553.039566,41.612677
"random",0,0,0.120000,0.060000,2,0,1,13.631268,100,90,80,549.297796,41.631268
"random",0,0.176000,0.080000,0.060000,2,0,1,13.633813,90,80,80,545.238379,41.633813
"random",0.072000,0.176000,0.120000,0.060000,9,0,1,31.168354,90,50,30,871388165610.790161,41.668354
"random",0.036000,0,0.080000,0.060000,7,0,1,24.169418,90,60,50,2960537029.638483,41.669418
"random",0,0.176000,0,0.060000,14,0,1,13.701000,100,80,80,26787997.761875,41.701000
"habit",0,0.176000,0.200000,0.060000,2,0.600000,1,13.739398,100,90,80,540.420068,41.739398
"habit",0,0.176000,0.040000,0.060000,2,1,1,13.799138,90,90,80,559.046492,41.799138
"habit",0,0.088000,0.040000,0.060000,2,0.600000,1,13.809545,100,90,80,542.563738,41.809545
"random",0,0.044000,0.080000,0.060000,2,0,1,13.818094,100,70,80,549.351883,41.818094
"habit",0.108000,0.220000,0.120000,0.060000,12,0.600000,1,27.847348,70,40,40,2.540155245276875e+50,41.847348
"habit",0,0.132000,0.120000,0.060000,2,0,1,13.851809,100,90,80,562.739940,41.851809
"random",0,0.176000,0.120000,0.060000,7,0,1,24.364264,90,60,50,1.3459959140615268e+27,41.864264
"habit",0,0.088000,0,0.060000,12,0,1,13.892301,100,80,80,4693128.297499,41.892301
"random",0,0.132000,0.120000,0.060000,2,0,1,13.956639,100,90,80,511.384332,41.956639
"random",0.144000,0.132000,0.160000,0.060000,12,0,1,24.478113,90,50,50,17208045.193993,41.978113
"habit",0,0.176000,0.120000,0.060000,9,0.800000,1,31.486192,60,40,30,3.116893684699251e+65,41.986192
"habit",0,0,0.040000,0.060000,2,0.200000,1,13.988178,100,80,80,579.618404,41.988178
"random",0.072000,0.220000,0.120000,0.060000,9,0,1,20.990938,80,50,60,1127763414972.397217,41.990938
"random",0,0.132000,0,0.060000,12,0,1,14.041842,90,80,80,1072920.067291,42.041842
"habit",0,0.176000,0.040000,0.060000,4,0,1,17.598703,100,90,70,89687778.206293,42.098703
"habit",0,0.220000,0,0.060000,2,1,1,10.616113,100,90,90,65.805453,42.116113
"random",0.036000,0.220000,0.120000,0.060000,9,0,1,28.122092,90,50,40,1.485769950770161e+34,42.122092
"habit",0,0.220000,0.080000,0.060000,4,0.400000,1,17.633859,100,70,70,130543070.774699,42.133859
"habit",0,0,0,0.060000,7,0.400000,1,28.163366,90,80,40,3.8613712683236053e+30,42.163366
"random",0,0.176000,0.200000,0.060000,7,0,1,28.188971,80,50,40,5.762123307538763e+29,42.188971
"random",0,0.220000,0,0.060000,2,0,1,10.694743,90,80,90,65.395703,42.194743
"habit",0,0.088000,0.200000,0.060000,2,0.200000,1,14.205967,100,90,80,570.540746,42.205967
"random",0,0.088000,0.040000,0.060000,9,0,1,28.272601,80,50,40,2.700356061174322e+47,42.272601
"random",0.144000,0.176000,0.120000,0.060000,12,0,1,28.318072,60,50,40,13168111106.958054,42.318072
"habit",0,0.176000,0.040000,0.060000,7,0.200000,1,17.836817,90,50,70,5.80974829956894e+21,42.336817
"habit",0,0.176000,0.080000,0.060000,4,0.200000,1,17.845312,100,80,70,121671964.351685,42.345312
"random",0,0,0.080000,0.060000,4,0,1,21.355955,100,70,60,122285604.915916,42.355955
"habit",0,0.044000,0,0.060000,9,0.800000,1,14.382972,90,90,80,1554256.509308,42.382972
"habit",0.036000,0.088000,0.040000,0.060000,14,0.600000,1,21.468127,80,70,60,4.358862702046275e+69,42.468127
"random",0,0.088000,0,0.060000,12,0,1,14.530960,90,80,80,4682580.083698,42.530960
"habit",0,0.176000,0.160000,0.060000,7,0.800000,1,28.532854,90,50,40,9.516224714354437e+34,42.532854
"habit",0.072000,0.132000,0.080000,0.060000,14,0,1,28.536773,60,40,40,5.949147141629306e+98,42.536773
"random",0,0.088000,0.160000,0.060000,4,0,1,18.057543,100,60,70,155929074.326258,42.557543
"random",0,0.220000,0.160000,0.060000,4,0,1,18.147783,100,70,70,217205497.359359,42.647783
"random",0.036000,0.220000,0.160000,0.060000,9,0,1,32.160490,80,60,30,4.460608988143574e+38,42.660490
"habit",0,0.044000,0.080000,0.060000,2,0.600000,1,14.714257,100,90,80,592.722155,42.714257
"random",0,0.132000,0.160000,0.060000,7,0,1,25.222101,90,60,50,5.7447794393719135e+29,42.722101
"random",0,0,0.040000,0.060000,7,0,1,28.725500,90,50,40,3.0451435663529477e+30,42.725500
"habit",0,0.132000,0.120000,0.060000,7,0.400000,1,28.777672,100,60,40,7.685715736968287e+29,42.777672
"habit",0,0.176000,0.080000,0.060000,9,0.600000,1,25.280326,80,50,50,6.889397042807662e+46,42.780326
"habit",0.072000,0.176000,0.120000,0.060000,9,0,1,25.298292,70,60,50,458544311608.168091,42.798292
"random",0,0.132000,0.040000,0.060000,4,0,1,18.298787,90,80,70,102278696.670590,42.798787
"habit",0.072000,0.088000,0.040000,0.060000,7,0.200000,1,18.316072,100,60,70,174.688623,42.816072
"random",0.072000,0,0.200000,0.060000,9,0,1,28.840150,90,40,40,107241408255.233994,42.840150
"random",0,0.220000,0.120000,0.060000,7,0,1,25.351736,70,50,50,3.870549121795786e+29,42.851736
"random",0,0.044000,0.200000,0.060000,7,0,1,25.370603,80,60,50,3.5891361436545466e+29,42.870603
"random",0,0.088000,0.040000,0.060000,2,0,1,14.921861,100,80,80,622.023102,42.921861
"random",0.036000,0.176000,0.080000,0.060000,12,0,1,25.441991,70,40,50,3.031745573970017e+71,42.941991
"habit",0,0.044000,0.200000,0.060000,2,0,1,14.972978,100,90,80,563.137837,42.972978
"random",0,0.176000,0,0.060000,4,0,1,11.503810,100,100,90,175.800674,43.003810
"habit",0,0.088000,0,0.060000,9,1,1,15.020336,90,90,80,75017.794776,43.020336
"random",0.108000,0.176000,0.080000,0.060000,12,0,1,22.105508,50,40,60,4.019391801470222e+29,43.105508
"habit",0,0.044000,0,0.060000,12,1,1,15.118131,100,90,80,95934317670.373825,43.118131
"random",0,0.176000,0.120000,0.060000,4,0,1,18.675035,100,70,70,262201514.387645,43.175035
"random",0.180000,0.220000,0.160000,0.060000,14,0,1,29.186804,60,40,40,1.8066961930439224e+56,43.186804
"random",0.036000,0.220000,0.200000,0.060000,7,0,1,25.719317,90,70,50,695717947563.268799,43.219317
"habit",0,0.044000,0.200000,0.060000,4,0.200000,1,18.744888,100,90,70,196978753.507236,43.244888
"habit",0,0.132000,0.200000,0.060000,7,0.800000,1,29.264855,70,60,40,1.6468105973418717e+32,43.264855
"random",0,0.044000,0,0.060000,12,0,1,15.299248,100,90,80,77440396.569499,43.299248
"random",0.036000,0,0,0.060000,7,0,1,29.325471,100,60,40,1239075384461.349365,43.325471
"random",0,0.088000,0,0.060000,4,0,1,11.844791,100,90,90,261.311979,43.344791
"random",0,0.132000,0.080000,0.060000,14,0,1,32.848065,90,50,30,1.4526432622267026e+134,43.348065
"random",0,0.088000,0.160000,0.060000,7,0,1,29.349044,90,70,40,2.48553417884742e+31,43.349044
"random",0,0.044000,0,0.060000,14,0,1,15.386795,100,80,80,9139526021.325489,43.386795
"random",0,0,0.120000,0.060000,4,0,1,18.945227,100,80,70,152508735.701798,43.445227
"random",0.144000,0.176000,0.080000,0.060000,14,0,1,25.945812,60,30,50,9.906973373124474e+37,43.445812
"habit",0,0.044000,0,0.060000,14,0,1,15.465344,100,90,80,4001192145.991984,43.465344
"habit",0,0.220000,0.120000,0.060000,14,0.200000,1,26.075078,60,40,50,1.0403044265044366e+116,43.575078
"habit",0.108000,0.220000,0.200000,0.060000,9,0.800000,1,29.608664,80,40,40,188300348.077526,43.608664
"random",0,0,0.160000,0.060000,4,0,1,19.260197,90,80,70,174830313.878834,43.760197
"habit",0.036000,0.220000,0.200000,0.060000,7,0.200000,1,22.806287,80,70,60,48744240822.888084,43.806287
"habit",0.072000,0.132000,0.080000,0.060000,9,0.800000,1,33.308046,90,60,30,5.859455308491868e+28,43.808046
"random",0.036000,0.088000,0.040000,0.060000,7,0,1,22.848184,90,50,60,13967048539.993996,43.848184
"random",0,0.220000,0,0.060000,7,0,1,12.373874,90,100,90,1361.803281,43.873874
"habit",0,0.088000,0.200000,0.060000,7,0.600000,1,26.403336,80,30,50,4.932245631844254e+31,43.903336
"random",0.072000,0,0.080000,0.060000,9,0,1,29.919362,80,60,40,997583797398241300000,43.919362
"random",0,0.044000,0.160000,0.060000,4,0,1,19.519009,100,100,70,206199295.700626,44.019009
"random",0,0.176000,0.080000,0.060000,7,0,1,23.060303,90,60,60,6.569900432474597e+26,44.060303
"habit",0,0.176000,0.200000,0.060000,7,1,1,30.084449,80,60,40,3.249797168764298e+35,44.084449
"random",0.036000,0.088000,0.080000,0.060000,7,0,1,23.125391,100,70,60,52358301117.634117,44.125391
"habit",0,0.044000,0,0.060000,4,0.400000,1,12.660738,100,100,90,671.251468,44.160738
"habit",0.180000,0.220000,0.160000,0.060000,14,0.200000,1,30.193896,70,70,40,6.19457493638891e+57,44.193896
"habit",0.072000,0.176000,0.160000,0.060000,9,0.200000,1,26.759116,80,80,50,31389876727272.437500,44.259116
"random",0.072000,0.220000,0.200000,0.060000,9,0,1,30.269328,80,50,40,3345876694804850,44.269328
"habit",0,0.176000,0,0.060000,7,0,1,12.800576,100,90,90,1758.590941,44.300576
"random",0,0.176000,0,0.060000,7,0,1,12.822712,90,90,90,1768.086780,44.322712
"random",0,0.088000,0.040000,0.060000,7,0,1,26.828719,90,50,50,1.0074721317644325e+28,44.328719
"random",0,0.044000,0,0.060000,7,0,1,12.899770,100,90,90,26380.125637,44.399770
"habit",0.036000,0.220000,0.120000,0.060000,12,0.200000,1,26.906318,80,60,50,2.5136671708086846e+70,44.406318
"random",0.072000,0.088000,0.040000,0.060000,12,0,1,26.944193,70,50,50,2.070689845139996e+60,44.444193
"habit",0.036000,0.220000,0.080000,0.060000,7,0.800000,1,19.960655,80,60,70,925373784.182295,44.460655
"habit",0,0.220000,0.200000,0.060000,7,0,1,26.965313,80,40,50,2.873339415783951e+28,44.465313
"random",0,0.088000,0,0.060000,7,0,1,13.011312,90,80,90,4083.140217,44.511312
"habit",0.108000,0.176000,0.080000,0.060000,12,0.200000,1,23.518706,60,40,60,3.7150039510491946e+33,44.518706
"random",0,0.088000,0.200000,0.060000,2,0,1,13.040183,100,90,90,508.653780,44.540183
"random",0.036000,0.220000,0.160000,0.060000,7,0,1,27.042711,90,70,50,756236807.250017,44.542711
"random",0,0.132000,0,0.060000,7,0,1,13.093121,100,90,90,2112.738406,44.593121
"habit",0.036000,0.220000,0.160000,0.060000,14,0.600000,1,30.622609,70,40,40,3.204655378435221e+126,44.622609
"random",0,0,0,0.060000,2,0,1,13.131958,100,80,90,544.264089,44.631958
"random",0,0.044000,0.200000,0.060000,4,0,1,16.643558,90,80,80,204450094.896190,44.643558
"habit",0,0.044000,0,0.060000,7,0.600000,1,13.157282,100,90,90,32267.654665,44.657282
"random",0,0.176000,0,0.060000,9,0,1,13.160132,100,90,90,13819.352960,44.660132
"habit",0.036000,0.220000,0.120000,0.060000,7,1,1,27.186405,90,60,50,77337946348448.843750,44.686405
"habit",0,0.044000,0.160000,0.060000,4,0,1,20.195100,100,100,70,167891281.930828,44.695100
"random",0,0,0.040000,0.060000,2,0,1,13.275266,100,100,90,529.221248,44.775266
"habit",0,0.220000,0,0.060000,7,0.200000,1,13.311728,100,100,90,1393.742267,44.811728
"random",0.036000,0,0.040000,0.060000,7,0,1,23.835173,100,60,60,679140800986.867310,44.835173
"random",0,0.176000,0.080000,0.060000,12,0,1,27.377457,70,40,50,1.753368219170484e+84,44.877457
"random",0,0.220000,0.160000,0.060000,2,0,1,13.400411,100,100,90,549.896477,44.900411
"random",0.108000,0.176000,0.120000,0.060000,14,0,1,30.938117,50,30,40,6.329028949471628e+90,44.938117
"random",0,0,0.160000,0.060000,7,0,1,30.974393,100,50,40,5.105054731925294e+27,44.974393
"random",0,0.044000,0.040000,0.060000,4,0,1,20.475770,90,70,70,245284781.357978,44.975770
"habit",0.108000,0.044000,0,0.060000,4,1,1,10.000000,100,100,100,50.000000,45.000000
"habit",0.108000,0.088000,0,0.060000,2,1,1,10.000000,100,100,100,50.000000,45.000000
"habit",0.144000,0.044000,0,0.060000,2,1,1,10.000000,100,100,100,50.000000,45.000000
"habit",0.180000,0.220000,0,0.060000,4,1,1,10.000000,100,100,100,50.000000,45.000000
"habit",0.036000,0.176000,0,0.060000,2,1,1,10.000000,100,100,100,50.000000,45.000000
"habit",0.072000,0.088000,0,0.060000,4,1,1,10.000000,100,100,100,50.000000,45.000000
"habit",0.072000,0.132000,0,0.060000,2,1,1,10.000000,100,100,100,50.000000,45.000000
"habit",0,0.176000,0.120000,0.060000,2,0.200000,1,13.525587,100,90,90,578.216801,45.025587
"habit",0,0.088000,0,0.060000,7,0.800000,1,13.543644,100,90,90,5252.069628,45.043644
"random",0.072000,0.132000,0.080000,0.060000,14,0,1,31.065768,70,40,40,1.0567684719952711e+99,45.065768
"random",0,0.132000,0.040000,0.060000,2,0,1,13.568276,100,90,90,513.888965,45.068276
"random",0,0.220000,0.200000,0.060000,2,0,1,13.599379,100,100,90,523.811771,45.099379
"habit",0,0.220000,0,0.060000,9,0.400000,1,13.612535,90,100,90,10680.371608,45.112535
"habit",0,0.220000,0.120000,0.060000,2,0.400000,1,13.617147,100,80,90,521.787588,45.117147
"habit",0,0.088000,0.120000,0.060000,7,0.200000,1,31.138522,90,50,40,6.481253043443355e+34,45.138522
"habit",0,0.220000,0.160000,0.060000,2,0.600000,1,13.726104,100,100,90,540.734116,45.226104
"habit",0,0,0,0.060000,2,0,1,13.808919,90,90,90,542.591585,45.308919
"habit",0.072000,0.220000,0.120000,0.060000,12,0.400000,1,27.815222,70,50,50,3.7889836571790303e+59,45.315222
"random",0,0.088000,0.120000,0.060000,2,0,1,13.827912,100,100,90,575.344059,45.327912
"habit",0,0.132000,0.160000,0.060000,7,0.600000,1,27.888613,90,50,50,1.3612470218881772e+33,45.388613
"habit",0,0.132000,0.040000,0.060000,2,0.800000,1,13.908238,100,90,90,559.407376,45.408238
"habit",0.108000,0.220000,0.120000,0.060000,14,0.800000,1,24.408660,60,20,60,7.162677608903904e+73,45.408660
"habit",0,0.088000,0.080000,0.060000,2,0.800000,1,13.919357,100,100,90,560.578020,45.419357
"habit",0.036000,0.044000,0,0.060000,9,1,1,17.441965,100,90,80,63.484817,45.441965
"habit",0,0,0.120000,0.060000,7,1,1,31.447343,80,50,40,2.862601633358666e+36,45.447343
"random",0,0.132000,0,0.060000,9,0,1,13.948137,100,80,90,21728.746685,45.448137
"random",0.036000,0,0.200000,0.060000,7,0,1,24.457778,90,70,60,127384991729.021317,45.457778
"habit",0,0.088000,0.080000,0.060000,4,1,1,21.019577,100,70,70,422796410.479841,45.519577
"habit",0,0.220000,0.080000,0.060000,2,0.200000,1,14.022432,100,90,90,510.329448,45.522432
"random",0,0.220000,0,0.060000,14,0,1,14.043602,100,90,90,16144468.156373,45.543602
"random",0.036000,0.088000,0.120000,0.060000,7,0,1,24.543918,70,60,60,677999560337.176392,45.543918
"random",0.036000,0.088000,0.080000,0.060000,9,0,1,31.554566,90,70,40,1.321994318058129e+41,45.554566
