mode,forgetfulness,tiredness,recovery,intensity,groupSize,propensity,repeats,runaway,top5SharePct,top10Stability1Pct,top10Stability10Pct,top10Stability20Pct,totalPower,oligarchyScore
"random",0.100000,0.300000,0.120000,0.180000,9,0,1,0,35.587822,50,20,50,1.2066502951275695e+94,53.087822
"habit",0,0,0.080000,0.180000,2,0.400000,1,0,18.101688,100,100,100,86196.317678,53.101688
"random",0,0.100000,0.040000,0.180000,7,0,1,0,35.646635,80,60,50,9.165355104823928e+75,53.146635
"random",0.100000,0.400000,0.160000,0.180000,7,0,1,0,32.591180,80,60,60,1.1292133843223133e+47,53.591180
"habit",0.100000,0.200000,0,0.180000,7,1,1,0,18.622136,100,100,100,58.163907,53.622136
"random",0,0.300000,0.120000,0.180000,7,0,1,0,36.146325,50,40,50,3.2336592975792927e+105,53.646325
"random",0.300000,0.300000,0.160000,0.180000,12,0,1,0,32.960046,50,40,60,3.2263389054406643e+64,53.960046
"random",0.300000,0.300000,0.200000,0.180000,12,0,1,0,36.462268,50,70,50,5.538067477214298e+89,53.962268
"habit",0.300000,0.100000,0.080000,0.180000,14,1,1,0,36.598065,90,60,50,3.4797954287956745e+40,54.098065
"habit",0.400000,0.400000,0.200000,0.180000,12,1,1,0,33.262994,60,40,60,6.967636969269498e+42,54.262994
"habit",0.100000,0.100000,0.040000,0.180000,7,1,1,0,36.877988,90,70,50,1.1103319776772892e+42,54.377988
"random",0,0.400000,0.200000,0.180000,9,0,1,0,37.099305,50,60,50,2.5004462774532442e+165,54.599305
"habit",0,0.200000,0.080000,0.180000,4,1,1,0,37.283449,70,70,50,1.7616495220262203e+32,54.783449
"habit",0,0.300000,0.200000,0.180000,14,0.200000,1,0,33.854453,50,40,60,9.304563876713466e+297,54.854453
"random",0.400000,0.100000,0.080000,0.180000,14,0,1,0,33.869994,70,70,60,1.807381177992065e+41,54.869994
"habit",0.400000,0.200000,0.120000,0.180000,12,0.200000,1,0,37.590274,60,60,50,1.1737717203729137e+39,55.090274
"habit",0.400000,0.300000,0.200000,0.180000,14,1,1,0,37.675590,70,30,50,1.8706589804797905e+125,55.175590
"random",0.200000,0.200000,0.120000,0.180000,12,0,1,0,34.356860,60,50,60,4.520684133203672e+72,55.356860
"habit",0.200000,0.200000,0.160000,0.180000,14,0.200000,1,0,34.403376,60,70,60,2.0106313741658662e+164,55.403376
"random",0,0.200000,0.120000,0.180000,4,0,1,0,37.929306,90,60,50,1.7687228155689933e+30,55.429306
"habit",0.200000,0.100000,0.080000,0.180000,14,0.800000,1,0,34.560452,80,50,60,6.143217447956217e+73,55.560452
"habit",0.200000,0.400000,0.160000,0.180000,9,0.200000,1,0,34.758097,50,30,60,4.459451979615009e+32,55.758097
"random",0.200000,0.400000,0.200000,0.180000,9,0,1,0,34.900575,50,80,60,7.134011284742234e+64,55.900575
"random",0,0.400000,0.160000,0.180000,4,0,1,0,31.621181,100,80,70,7.892972325862932e+25,56.121181
"random",0,0.300000,0.160000,0.180000,9,0,1,0,38.635771,40,50,50,2.488060209560318e+176,56.135771
"habit",0.100000,0.400000,0.160000,0.180000,7,1,1,0,35.149405,50,70,60,9.400592760472566e+58,56.149405
"habit",0.300000,0.300000,0.200000,0.180000,12,0.600000,1,0,39.030191,60,50,50,9.697011610963788e+135,56.530191
"habit",0.200000,0.300000,0.200000,0.180000,12,0.400000,1,0,39.154953,60,60,50,7.618335074230025e+181,56.654953
"habit",0.300000,0.300000,0.200000,0.180000,14,0.800000,1,0,39.183544,70,50,50,1.002519793633433e+174,56.683544
"random",0.100000,0.400000,0.200000,0.180000,9,0,1,0,39.194038,50,50,50,1.1634864229760097e+120,56.694038
"habit",0.200000,0.200000,0.160000,0.180000,7,0.800000,1,0,39.271871,70,40,50,8910045.542801,56.771871
"habit",0.400000,0.200000,0.160000,0.180000,14,0.600000,1,0,35.965357,50,60,60,4.307013734130775e+67,56.965357
"random",0,0.200000,0.080000,0.180000,9,0,1,0,32.498506,80,70,70,7.219817232532948e+97,56.998506
"random",0.100000,0.200000,0.160000,0.180000,14,0,1,0,36.348578,80,60,60,4.5315600755599257e+191,57.348578
"random",0.100000,0.300000,0.120000,0.180000,7,0,1,0,39.905610,70,60,50,1.0685863047661814e+55,57.405610
"random",0.400000,0.300000,0.200000,0.180000,14,0,1,0,36.418584,60,50,60,1.2528084997285658e+125,57.418584
"habit",0.500000,0.100000,0.080000,0.180000,14,0.200000,1,0,36.557262,80,40,60,3.0889258875836678e+29,57.557262
"random",0,0.200000,0.080000,0.180000,4,0,1,0,36.572225,80,60,60,1.9008965344153662e+29,57.572225
"random",0.500000,0.100000,0.080000,0.180000,14,0,1,0,36.577312,80,60,60,1.1703274270474748e+30,57.577312
"habit",0.500000,0.300000,0.200000,0.180000,12,1,1,0,40.187829,70,50,50,2.5334297684356797e+52,57.687829
"habit",0,0.200000,0.080000,0.180000,7,0,1,0,37.232055,70,60,60,8.087598963523066e+91,58.232055
"habit",0,0.300000,0.120000,0.180000,7,0.400000,1,0,37.355094,80,50,60,3.508890783110628e+105,58.355094
"random",0.200000,0.400000,0.200000,0.180000,12,0,1,0,37.490404,70,30,60,9.129044784930828e+109,58.490404
"random",0,0.200000,0.160000,0.180000,14,0,1,0,37.508716,80,70,60,5.659892660426323e+236,58.508716
"random",0.100000,0.200000,0.080000,0.180000,7,0,1,0,41.065822,70,40,50,5.849070723897356e+61,58.565822
"habit",0.100000,0.100000,0,0.180000,9,1,1,0,23.696248,100,100,100,71.494898,58.696248
"habit",0,0.300000,0.160000,0.180000,9,0.800000,1,0,41.289372,50,60,50,1.0528382384814994e+182,58.789372
"habit",0,0.200000,0.160000,0.180000,14,1,1,0,37.808144,70,60,60,1.3785338032702733e+232,58.808144
"habit",0.100000,0.400000,0.200000,0.180000,9,0.200000,1,0,34.352261,40,50,70,1.065100118339301e+123,58.852261
"habit",0.200000,0.300000,0.160000,0.180000,9,0,1,0,41.453416,60,60,50,4.1832209546644745e+75,58.953416
"habit",0.100000,0.100000,0.080000,0.180000,14,0.600000,1,0,34.552999,80,60,70,2.9712427769145885e+115,59.052999
"random",0.300000,0.200000,0.160000,0.180000,14,0,1,0,38.092213,80,50,60,4.7544409582563335e+110,59.092213
"random",0,0.400000,0.200000,0.180000,4,0,1,0,41.601801,90,40,50,8.405787320414142e+29,59.101801
"habit",0,0.400000,0.200000,0.180000,9,0,1,0,41.755861,60,50,50,1.1004590533645255e+162,59.255861
"random",0,0.100000,0.040000,0.180000,4,0,1,0,38.593101,90,70,60,1.2802687036883813e+31,59.593101
"random",0.200000,0.200000,0.160000,0.180000,14,0,1,0,35.198349,60,60,70,7.636284575528524e+147,59.698349
"habit",0,0.100000,0.080000,0.180000,14,0.400000,1,0,35.239743,90,60,70,1.3740253707308855e+176,59.739743
"random",0.400000,0.200000,0.160000,0.180000,12,0,1,0,42.427171,90,60,50,1.722697335785942e+22,59.927171
"habit",0,0.300000,0.160000,0.180000,4,0.400000,1,0,39.063987,90,70,60,6.434691125770137e+29,60.063987
"habit",0.200000,0.200000,0.160000,0.180000,12,0,1,0,42.829556,80,60,50,1.0001385642436024e+216,60.329556
"habit",0.400000,0.100000,0.080000,0.180000,14,0,1,0,36.042003,70,60,70,59139748731362.195313,60.542003
"random",0.200000,0.100000,0.080000,0.180000,14,0,1,0,36.251730,80,50,70,1.5533016287739845e+109,60.751730
"habit",0,0.100000,0.040000,0.180000,4,0.600000,1,0,46.831861,90,50,40,7.502535413856216e+35,60.831861
"random",0,0.100000,0.080000,0.180000,14,0,1,0,36.492816,90,60,70,4.58402598313911e+155,60.992816
"random",0.100000,0.500000,0.200000,0.180000,7,0,1,0,36.570487,70,40,70,3.4037908774866854e+43,61.070487
"random",0,0.400000,0.200000,0.180000,7,0,1,0,36.616884,70,70,70,8.330126805969421e+124,61.116884
"habit",0.100000,0.200000,0.120000,0.180000,12,0.800000,1,0,36.863815,60,50,70,6.564887155938744e+186,61.363815
"habit",0.100000,0.100000,0.080000,0.180000,12,0.400000,1,0,40.370069,90,70,60,1.0549338928512802e+128,61.370069
"random",0.400000,0.100000,0.080000,0.180000,12,0,1,0,43.976893,100,60,50,6.853728600270456e+28,61.476893
"random",0.200000,0.300000,0.160000,0.180000,9,0,1,0,40.526318,60,60,60,1.7431040376437364e+74,61.526318
"habit",0.100000,0.300000,0.160000,0.180000,9,1,1,0,37.081221,70,50,70,3.503401517903153e+135,61.581221
"random",0.100000,0.300000,0.200000,0.180000,14,0,1,0,37.204444,80,50,70,1.6218097565835378e+254,61.704444
"random",0.500000,0.200000,0.160000,0.180000,14,0,1,0,37.656172,90,60,70,2.2733976414465517e+45,62.156172
"habit",0.100000,0.200000,0.080000,0.180000,7,0.200000,1,0,41.362991,60,40,60,2.7648941247544745e+59,62.362991
"random",0.100000,0.100000,0.040000,0.180000,7,0,1,0,34.386353,70,50,80,1.6926270014499345e+21,62.386353
"habit",0.500000,0.200000,0.160000,0.180000,14,0.800000,1,0,37.986309,70,40,70,1.2826459098916798e+24,62.486309
"habit",0.100000,0.200000,0.160000,0.180000,14,0,1,0,38.005603,70,80,70,7.700406979830705e+199,62.505603
"random",0.200000,0.100000,0.080000,0.180000,12,0,1,0,41.535664,80,80,60,2.4770437781346643e+75,62.535664
"random",0.200000,0.200000,0.080000,0.180000,9,0,1,0,31.262115,60,30,90,9.683213953567497e+42,62.762115
"random",0,0.200000,0.080000,0.180000,7,0,1,0,41.804109,70,60,60,2.7863879340623755e+111,62.804109
"habit",0.100000,0.200000,0.120000,0.180000,9,0.600000,1,0,41.812889,70,70,60,5.905984821107856e+141,62.812889
"random",0.100000,0.300000,0.160000,0.180000,9,0,1,0,41.885076,70,50,60,2.0294610671134887e+130,62.885076
"habit",0.100000,0.500000,0,0.180000,14,1,1,0,34.958099,100,80,80,2377.664925,62.958099
"habit",0.100000,0.300000,0.200000,0.180000,12,0.200000,1,0,38.529093,60,50,70,5.645787638985275e+225,63.029093
"random",0,0.300000,0.200000,0.180000,12,0,1,0,42.433444,60,60,60,1.8904620254533858e+268,63.433444
"habit",0.100000,0.200000,0.160000,0.180000,12,1,1,0,42.581186,80,60,60,1.523880552318683e+160,63.581186
"habit",0.300000,0.200000,0.160000,0.180000,12,0.200000,1,0,42.778831,80,80,60,3.621459460956976e+172,63.778831
"random",0.400000,0.200000,0.160000,0.180000,14,0,1,0,39.291452,80,60,70,6.637921201011797e+67,63.791452
"random",0.100000,0.100000,0.080000,0.180000,14,0,1,0,35.876513,80,60,80,2.465326313422401e+124,63.876513
"random",0.100000,0.200000,0.160000,0.180000,12,0,1,0,39.378727,80,70,70,2.5603658886904056e+147,63.878727
"habit",0.300000,0.200000,0.160000,0.180000,14,0.400000,1,0,36.325145,50,60,80,5.425851157333489e+113,64.325145
"random",0,0.100000,0.080000,0.180000,12,0,1,0,39.933417,80,70,70,1.4974264999784019e+162,64.433417
"habit",0,0.100000,0.080000,0.180000,12,0.200000,1,0,40.064635,80,80,70,1.1832867711651291e+150,64.564635
"random",0,0.200000,0.160000,0.180000,12,0,1,0,43.599415,80,60,60,5.041799702213101e+306,64.599415
"random",0.300000,0.200000,0.160000,0.180000,12,0,1,0,43.601689,80,50,60,1.9285133338689853e+168,64.601689
"habit",0.100000,0.300000,0.120000,0.180000,7,0.600000,1,0,40.118239,70,40,70,3.324480915782146e+59,64.618239
"habit",0.300000,0.100000,0.080000,0.180000,12,0.800000,1,0,40.123256,80,60,70,365717203671327440000,64.623256
"habit",0,0.200000,0.160000,0.180000,12,0.800000,1,0,43.817329,80,70,60,1.4090467120585217e+308,64.817329
"random",0.300000,0.100000,0.080000,0.180000,12,0,1,0,40.348684,90,60,70,1059381642763671000,64.848684
"habit",0.200000,0.100000,0.080000,0.180000,12,0.600000,1,0,40.980484,90,90,70,2.0491254179867282e+54,65.480484
"random",0.100000,0.300000,0.200000,0.180000,12,0,1,0,40.994524,70,40,70,9.255612251537192e+221,65.494524
"random",0.200000,0.200000,0.160000,0.180000,12,0,1,0,44.499237,70,80,60,1.5084886483954177e+223,65.499237
"random",0.100000,0.400000,0.200000,0.180000,7,0,1,0,45.781555,70,70,60,2.1645356213505567e+73,66.781555
"habit",0.500000,0.200000,0.160000,0.180000,12,0.600000,1,0,42.402137,80,60,70,1.260542407932252e+77,66.902137
"habit",0,0.200000,0.160000,0.180000,4,0.200000,1,0,46.307684,90,70,60,4.2235015333760966e+33,67.307684
"random",0.100000,0.200000,0.120000,0.180000,9,0,1,0,49.818885,90,70,50,4.0131630887904636e+136,67.318885
"habit",0,0.400000,0.200000,0.180000,7,1,1,0,43.269516,70,50,70,9.137641323726208e+135,67.769516
"random",0.100000,0.100000,0.080000,0.180000,12,0,1,0,40.169363,80,80,80,3.090467018555845e+113,68.169363
"habit",0.200000,0.200000,0.120000,0.180000,9,0.800000,1,0,47.577334,60,60,60,9.91424877828374e+102,68.577334
"habit",0,0.200000,0.120000,0.180000,9,0.400000,1,0,44.115183,70,80,70,2.337923550177362e+132,68.615183
"habit",0.100000,0.400000,0.200000,0.180000,7,0,1,0,44.185078,70,70,70,4.576362056704272e+73,68.685078
"habit",0,0.300000,0.160000,0.180000,7,0.600000,1,0,47.792070,80,80,60,2.9490825357216563e+136,68.792070
"random",0.100000,0.300000,0.200000,0.180000,9,0,1,0,45.252738,70,70,70,3.809788606942496e+132,69.752738
"random",0,0.200000,0.120000,0.180000,9,0,1,0,45.426809,80,80,70,8.40228827328618e+189,69.926809
"random",0,0.300000,0.200000,0.180000,9,0,1,0,49.314238,90,80,60,3.6983763184561084e+226,70.314238
"habit",0.400000,0.100000,0.080000,0.180000,12,1,1,0,42.532281,90,60,80,4.138265447136108e+100,70.532281
"random",0.500000,0,0.040000,0.180000,14,0,1,0,35.714286,100,100,100,6.358312139855119e+272,70.714286
"random",0.500000,0,0.080000,0.180000,14,0,1,0,35.714286,100,100,100,9.969447777551071e+271,70.714286
"random",0.500000,0.100000,0.200000,0.180000,14,0,1,0,35.714286,100,100,100,5.119152625612893e+273,70.714286
"habit",0.500000,0,0.200000,0.180000,14,0.600000,1,0,35.714286,100,100,100,1.5586045724344922e+298,70.714286
"habit",0.500000,0,0.160000,0.180000,14,0.400000,1,0,35.714286,100,100,100,1.6666023798962618e+290,70.714286
"random",0.500000,0,0,0.180000,14,0,1,0,35.714286,100,100,100,1.9563755974575e+274,70.714286
"random",0.500000,0,0.120000,0.180000,14,0,1,0,35.714286,100,100,100,3.538629312980868e+270,70.714286
"random",0.500000,0,0.160000,0.180000,14,0,1,0,35.714286,100,100,100,1.7682271074961668e+267,70.714286
"random",0.500000,0,0.200000,0.180000,14,0,1,0,35.714286,100,100,100,3.580819128548342e+275,70.714286
"random",0.500000,0.100000,0.120000,0.180000,14,0,1,0,35.714286,100,100,100,8.749149492718924e+269,70.714286
"random",0.500000,0.100000,0.160000,0.180000,14,0,1,0,35.714286,100,100,100,1.5915277863594908e+271,70.714286
"random",0.500000,0.200000,0.200000,0.180000,14,0,1,0,35.714286,100,100,100,1.0146911424864186e+267,70.714286
"habit",0.500000,0,0,0.180000,14,0.800000,1,0,35.714286,100,100,100,1.180261162181627e+302,70.714286
"habit",0.500000,0,0.040000,0.180000,14,1,1,0,35.714286,100,100,100,3.2607445787769627e+302,70.714286
"habit",0.500000,0,0.080000,0.180000,14,0,1,0,35.714286,100,100,100,5.692321698003042e+265,70.714286
"habit",0.500000,0,0.120000,0.180000,14,0.200000,1,0,35.714286,100,100,100,1.2095163332110533e+287,70.714286
"habit",0.500000,0.100000,0.120000,0.180000,14,0.400000,1,0,35.714286,100,100,100,5.2101962437021166e+293,70.714286
"habit",0.500000,0.100000,0.160000,0.180000,14,0.600000,1,0,35.714286,100,100,100,5.713740023553469e+298,70.714286
"habit",0.500000,0.100000,0.200000,0.180000,14,0.800000,1,0,35.714286,100,100,100,2.2468942127489216e+299,70.714286
"habit",0.500000,0.200000,0.200000,0.180000,14,1,1,0,35.714286,100,100,100,9.278253919332479e+304,70.714286
"habit",0.300000,0.200000,0.120000,0.180000,9,1,1,0,50.537983,80,70,60,1.7993785522764678e+63,71.537983
"habit",0.200000,0.300000,0.200000,0.180000,9,0.200000,1,0,47.068943,70,80,70,6.158352884183073e+121,71.568943
"habit",0,0.300000,0.200000,0.180000,9,1,1,0,47.095452,80,70,70,1.686351857847871e+231,71.595452
"random",0,0.300000,0.200000,0.180000,4,0,1,0,50.758213,100,60,60,1.4210174870444886e+36,71.758213
"random",0.200000,0.200000,0.120000,0.180000,9,0,1,0,47.897553,70,90,70,1.2329902485222623e+99,72.397553
"random",0,0.300000,0.160000,0.180000,4,0,1,0,45.148564,90,70,80,7.518497678840173e+35,73.148564
"habit",0.400000,0.200000,0.160000,0.180000,12,0.400000,1,0,45.633018,90,70,80,2.7551180690788347e+134,73.633018
"random",0,0.300000,0.160000,0.180000,7,0,1,0,49.435347,80,70,70,8.116719168592e+135,73.935347
"random",0,0,0.160000,0.180000,4,0,1,0,49.791683,90,80,70,2.6543678899138607e+35,74.291683
"habit",0.200000,0.300000,0.160000,0.180000,7,1,1,0,47.091893,80,60,80,1.9304258836575856e+47,75.091893
"habit",0.100000,0.300000,0.160000,0.180000,7,0.800000,1,0,47.343686,90,80,80,4.570318851580336e+85,75.343686
"habit",0,0.100000,0.160000,0.180000,4,0,1,0,50.876675,90,90,70,9.310125267810048e+37,75.376675
"random",0.200000,0.300000,0.200000,0.180000,9,0,1,0,48.210678,70,70,80,3.976408502115765e+124,76.210678
"random",0.400000,0,0,0.180000,12,0,1,0,41.666667,100,100,100,1.5402338036094678e+231,76.666667
"random",0.400000,0,0.080000,0.180000,12,0,1,0,41.666667,100,100,100,1.664159663687824e+236,76.666667
"random",0.400000,0,0.120000,0.180000,12,0,1,0,41.666667,100,100,100,3.7720760888667257e+235,76.666667
"random",0.400000,0,0.160000,0.180000,12,0,1,0,41.666667,100,100,100,1.8656460321378284e+246,76.666667
"random",0.400000,0.100000,0.120000,0.180000,12,0,1,0,41.666667,100,100,100,1.0869350174562585e+224,76.666667
"random",0.400000,0.100000,0.200000,0.180000,12,0,1,0,41.666667,100,100,100,7.886730524994321e+231,76.666667
"habit",0.400000,0,0,0.180000,12,0.400000,1,0,41.666667,100,100,100,1.9204444052957797e+277,76.666667
"habit",0.400000,0,0.120000,0.180000,12,1,1,0,41.666667,100,100,100,2.392962571061665e+295,76.666667
"habit",0.400000,0.100000,0.120000,0.180000,12,0,1,0,41.666667,100,100,100,3.17770305861307e+235,76.666667
"habit",0.400000,0.100000,0.160000,0.180000,12,0.200000,1,0,41.666667,100,100,100,8.513866369821812e+262,76.666667
"habit",0.500000,0,0.040000,0.180000,12,0.800000,1,0,41.666667,100,100,100,1.3046367775104207e+247,76.666667
"habit",0.500000,0,0.200000,0.180000,12,0.400000,1,0,41.666667,100,100,100,1.3846056244161964e+198,76.666667
"habit",0.500000,0.100000,0.160000,0.180000,12,0.400000,1,0,41.666667,100,100,100,6.311322641860312e+223,76.666667
"habit",0.500000,0.100000,0.200000,0.180000,12,0.600000,1,0,41.666667,100,100,100,1.116057319002822e+240,76.666667
"habit",0.500000,0.200000,0.200000,0.180000,12,0.800000,1,0,41.666667,100,100,100,3.320888693169011e+244,76.666667
"random",0.400000,0,0.040000,0.180000,12,0,1,0,41.666667,100,100,100,7.511742047118653e+226,76.666667
"random",0.400000,0,0.200000,0.180000,12,0,1,0,41.666667,100,100,100,1.296681287214579e+232,76.666667
"random",0.400000,0.200000,0.200000,0.180000,12,0,1,0,41.666667,100,100,100,4.097133041443626e+245,76.666667
"habit",0.400000,0,0.040000,0.180000,12,0.600000,1,0,41.666667,100,100,100,4.4927090367132784e+288,76.666667
"habit",0.400000,0,0.080000,0.180000,12,0.800000,1,0,41.666667,100,100,100,3.7331883034085224e+292,76.666667
"habit",0.400000,0,0.160000,0.180000,12,0,1,0,41.666667,100,100,100,4.642765357739879e+232,76.666667
"habit",0.400000,0,0.200000,0.180000,12,0.200000,1,0,41.666667,100,100,100,1.5981698973247944e+276,76.666667
"habit",0.400000,0.100000,0.200000,0.180000,12,0.400000,1,0,41.666667,100,100,100,2.2388236345065942e+279,76.666667
"habit",0.400000,0.200000,0.200000,0.180000,12,0.600000,1,0,41.666667,100,100,100,3.7317296605657177e+288,76.666667
"habit",0.500000,0,0,0.180000,12,0.600000,1,0,41.666667,100,100,100,1.0933377606542754e+236,76.666667
"habit",0.500000,0,0.080000,0.180000,12,1,1,0,41.666667,100,100,100,1.81021863162349e+249,76.666667
"random",0.400000,0.100000,0.160000,0.180000,12,0,1,0,41.666667,100,100,100,1.3801035480872576e+212,76.666667
"random",0.100000,0.300000,0.160000,0.180000,7,0,1,0,48.972811,80,70,80,1.6229365553870816e+85,76.972811
"habit",0,0.300000,0.200000,0.180000,4,0.600000,1,0,49.001041,90,70,80,5.0103596097952626e+35,77.001041
"random",0,0.300000,0.200000,0.180000,7,0,1,0,53.064236,80,90,70,9.279893651855252e+161,77.564236
"habit",0.100000,0.300000,0.200000,0.180000,9,0,1,0,48.733930,90,80,90,8.159976637160325e+179,80.233930
"habit",0.500000,0.100000,0.080000,0.180000,9,1,1,0,56.489498,100,90,70,3678142171166.231445,80.989498
"habit",0,0.200000,0.120000,0.180000,7,0.200000,1,0,49.942527,90,100,90,1.1202141498116552e+145,81.442527
"habit",0,0.200000,0.120000,0.180000,4,0,1,0,53.603994,80,70,80,2.98196681751805e+37,81.603994
"random",0.200000,0.100000,0.080000,0.180000,9,0,1,0,50.412258,90,90,90,5.730009777275031e+70,81.912258
"habit",0.300000,0.100000,0.080000,0.180000,9,0.600000,1,0,51.114074,90,90,90,1.0052427918423313e+44,82.614074
"random",0,0.100000,0.080000,0.180000,9,0,1,0,51.345297,90,90,90,1.6242440888274526e+165,82.845297
"habit",0.200000,0.100000,0.080000,0.180000,9,0.400000,1,0,51.550532,90,90,90,2.3584611348896285e+70,83.050532
"habit",0,0.100000,0.080000,0.180000,9,0,1,0,52.006829,90,90,90,5.713760279265186e+172,83.506829
"random",0,0.200000,0.160000,0.180000,9,0,1,0,52.340775,90,90,90,4.983522933931599e+182,83.840775
"random",0.100000,0.200000,0.160000,0.180000,9,0,1,0,52.359550,90,90,90,1.6704422020953515e+181,83.859550
"random",0.100000,0.200000,0.120000,0.180000,7,0,1,0,52.381279,90,90,90,1.7038285511687196e+82,83.881279
"habit",0,0.200000,0.160000,0.180000,9,0.600000,1,0,52.499447,90,90,90,6.8922932905775094e+171,83.999447
"habit",0.100000,0.100000,0.080000,0.180000,9,0.200000,1,0,53.073691,90,90,90,1.1258259987716851e+104,84.573691
"random",0.100000,0.100000,0.080000,0.180000,9,0,1,0,50.097324,90,90,100,1.2970343571000375e+135,85.097324
"habit",0.200000,0.200000,0.160000,0.180000,9,1,1,0,53.598016,90,90,90,2.2143423123632422e+113,85.098016
"random",0.200000,0.200000,0.160000,0.180000,9,0,1,0,53.720252,90,90,90,8.863197323674835e+88,85.220252
"random",0,0.200000,0.120000,0.180000,7,0,1,0,55.047553,100,80,90,1.5594115216748246e+157,86.547553
"habit",0.100000,0.200000,0.120000,0.180000,7,0.400000,1,0,55.480886,100,80,90,1.8933978114983893e+108,86.980886
"habit",0.200000,0.100000,0.120000,0.180000,9,0.600000,1,0,55.555556,100,100,90,3.233218546428633e+276,87.055556
"habit",0.100000,0.200000,0.160000,0.180000,9,0.800000,1,0,55.717056,100,90,90,3.788323758652317e+160,87.217056
"random",0.100000,0.300000,0.200000,0.180000,7,0,1,0,57.366674,90,90,90,3.1830613605212724e+114,88.866674
"random",0,0.100000,0.080000,0.180000,4,0,1,0,61.066627,100,90,80,7.63350421221069e+39,89.066627
"habit",0.100000,0.300000,0.200000,0.180000,7,1,1,0,57.877739,90,90,90,3.616914684014767e+135,89.377739
"habit",0,0.300000,0.200000,0.180000,7,0.800000,1,0,58.821711,100,90,90,1.2683370821269807e+178,90.321711
"random",0.200000,0,0.040000,0.180000,9,0,1,0,55.555556,100,100,100,3.517481336614666e+248,90.555556
"random",0.200000,0,0.120000,0.180000,9,0,1,0,55.555556,100,100,100,8.391638709784908e+251,90.555556
"random",0.200000,0,0.160000,0.180000,9,0,1,0,55.555556,100,100,100,1.2123871674608411e+250,90.555556
"random",0.200000,0,0.200000,0.180000,9,0,1,0,55.555556,100,100,100,2.941356339149163e+248,90.555556
"habit",0.200000,0,0,0.180000,9,1,1,0,55.555556,100,100,100,3.492838175185187e+281,90.555556
"habit",0.200000,0,0.040000,0.180000,9,0,1,0,55.555556,100,100,100,1.5728608035430893e+233,90.555556
"habit",0.200000,0,0.160000,0.180000,9,0.600000,1,0,55.555556,100,100,100,6.675972476734444e+272,90.555556
"habit",0.200000,0,0.200000,0.180000,9,0.800000,1,0,55.555556,100,100,100,1.1516053359629434e+283,90.555556
"habit",0.200000,0.200000,0.200000,0.180000,9,0,1,0,55.555556,100,100,100,1.496647828419284e+245,90.555556
"habit",0.300000,0,0.200000,0.180000,9,1,1,0,55.555556,100,100,100,8.429589911149654e+227,90.555556
"habit",0.400000,0,0.120000,0.180000,9,0.800000,1,0,55.555556,100,100,100,3.033065851009092e+155,90.555556
"habit",0.400000,0,0.160000,0.180000,9,1,1,0,55.555556,100,100,100,1.1216350427265412e+203,90.555556
"habit",0.400000,0.100000,0.120000,0.180000,9,1,1,0,55.555556,100,100,100,1.0912407106163143e+197,90.555556
"random",0.200000,0,0.080000,0.180000,9,0,1,0,55.555556,100,100,100,5.08865240167537e+247,90.555556
"random",0.200000,0.100000,0.120000,0.180000,9,0,1,0,55.555556,100,100,100,8.92366361641547e+249,90.555556
"random",0.200000,0.100000,0.160000,0.180000,9,0,1,0,55.555556,100,100,100,2.8915823974823245e+245,90.555556
"random",0.200000,0.200000,0.200000,0.180000,9,0,1,0,55.555556,100,100,100,3.793379634882684e+255,90.555556
"habit",0.200000,0,0.080000,0.180000,9,0.200000,1,0,55.555556,100,100,100,2.265603392142862e+255,90.555556
"habit",0.200000,0,0.120000,0.180000,9,0.400000,1,0,55.555556,100,100,100,7.327145128026394e+266,90.555556
"habit",0.200000,0.100000,0.160000,0.180000,9,0.800000,1,0,55.555556,100,100,100,2.394650089671989e+281,90.555556
"habit",0.200000,0.100000,0.200000,0.180000,9,1,1,0,55.555556,100,100,100,2.1418667935778322e+291,90.555556
"habit",0.300000,0,0.120000,0.180000,9,0.600000,1,0,55.555556,100,100,100,5.370185441715179e+200,90.555556
"habit",0.300000,0,0.160000,0.180000,9,0.800000,1,0,55.555556,100,100,100,1.1826150031728908e+234,90.555556
"habit",0.300000,0.100000,0.120000,0.180000,9,0.800000,1,0,55.555556,100,100,100,3.115764679403268e+239,90.555556
"habit",0.300000,0.100000,0.160000,0.180000,9,1,1,0,55.555556,100,100,100,3.6431069646886183e+242,90.555556
"habit",0.500000,0,0.120000,0.180000,9,1,1,0,55.555556,100,100,100,1.979214870385867e+142,90.555556
"random",0.200000,0,0,0.180000,9,0,1,0,55.555556,100,100,100,1.6102223842386779e+246,90.555556
"random",0.200000,0.100000,0.200000,0.180000,9,0,1,0,55.555556,100,100,100,1.0808054537248752e+252,90.555556
"habit",0,0.100000,0.080000,0.180000,4,0.800000,1,0,66.056022,100,100,90,1.1875950707366798e+47,97.556022
"random",0,0,0.200000,0.180000,4,0,1,0,67.468356,100,90,90,1.713085381232436e+46,98.968356
"random",0,0.200000,0.200000,0.180000,4,0,1,0,74.684281,100,80,70,3.4639430692152704e+44,99.184281
"habit",0,0.100000,0.080000,0.180000,7,1,1,0,64.414617,100,100,100,2.128580268551524e+126,99.414617
"random",0,0.100000,0.200000,0.180000,4,0,1,0,68.571847,100,90,90,4.197662827364804e+43,100.071847
"habit",0,0,0.160000,0.180000,4,1,1,0,68.838722,100,90,90,8.147224823761796e+46,100.338722
