mode,forgetfulness,tiredness,recovery,intensity,groupSize,propensity,repeats,runaway,top5SharePct,top10Stability1Pct,top10Stability10Pct,top10Stability20Pct,totalPower,oligarchyScore
"habit",0.072000,0,0.200000,0.180000,2,0.200000,1,0,12.965431,100,40,20,55.882680,19.965431
"habit",0.108000,0.220000,0,0.180000,14,0.200000,1,0,12.993502,80,40,20,74.192200,19.993502
"random",0.180000,0.176000,0.120000,0.180000,4,0,1,0,16.795300,80,20,10,67.623883,20.295300
"habit",0.144000,0.088000,0,0.180000,12,0.800000,1,0,13.305488,70,40,20,61.514472,20.305488
"habit",0.144000,0.220000,0.040000,0.180000,12,0.400000,1,0,13.372163,20,40,20,146.781214,20.372163
"random",0.144000,0.220000,0.160000,0.180000,4,0,1,0,16.943855,80,10,10,71.829504,20.443855
"random",0.036000,0,0.160000,0.180000,2,0,1,0,13.501947,90,50,20,62.966039,20.501947
"random",0.108000,0.220000,0.040000,0.180000,9,0,1,0,17.034903,70,50,10,131407664919.127274,20.534903
"habit",0.108000,0.044000,0.160000,0.180000,4,0.600000,1,0,17.035690,80,30,10,84.031669,20.535690
"random",0.180000,0.220000,0,0.180000,2,0,1,0,10.061736,80,30,30,50.108367,20.561736
"habit",0.144000,0.132000,0,0.180000,2,0.200000,1,0,10.071526,90,20,30,50.127416,20.571526
"random",0.108000,0.088000,0,0.180000,2,0,1,0,10.075493,80,20,30,50.173966,20.575493
"random",0.180000,0.044000,0,0.180000,2,0,1,0,10.081652,80,20,30,50.112712,20.581652
"random",0.108000,0.176000,0,0.180000,2,0,1,0,10.089251,90,40,30,50.176957,20.589251
"random",0.144000,0.044000,0,0.180000,2,0,1,0,10.095065,90,40,30,50.130165,20.595065
"random",0.072000,0.220000,0,0.180000,2,0,1,0,10.099902,80,50,30,50.262880,20.599902
"habit",0.072000,0.176000,0,0.180000,2,0,1,0,10.106951,90,50,30,50.256377,20.606951
"random",0.036000,0.044000,0,0.180000,2,0,1,0,10.116679,80,40,30,50.511380,20.616679
"habit",0.072000,0.044000,0,0.180000,2,0.600000,1,0,10.131015,90,40,30,50.269961,20.631015
"random",0.036000,0.176000,0,0.180000,2,0,1,0,10.144681,90,40,30,50.519527,20.644681
"random",0.108000,0,0.120000,0.180000,4,0,1,0,17.169267,90,20,10,83.592256,20.669267
"random",0.144000,0.132000,0.200000,0.180000,4,0,1,0,17.201246,70,30,10,72.645899,20.701246
"habit",0.180000,0.044000,0,0.180000,4,0.200000,1,0,10.229966,60,30,30,50.675232,20.729966
"habit",0.144000,0.088000,0,0.180000,4,0.200000,1,0,10.239467,70,20,30,50.807353,20.739467
"random",0.144000,0.220000,0.040000,0.180000,4,0,1,0,13.740542,80,40,20,69.678451,20.740542
"habit",0.108000,0.088000,0,0.180000,4,0,1,0,10.272483,80,30,30,51.071646,20.772483
"random",0.144000,0.044000,0,0.180000,4,0,1,0,10.274471,70,30,30,50.798878,20.774471
"habit",0.180000,0.132000,0,0.180000,4,0.600000,1,0,10.289486,60,30,30,50.670318,20.789486
"random",0.144000,0.132000,0,0.180000,4,0,1,0,10.304821,80,10,30,50.789936,20.804821
"habit",0.144000,0.044000,0,0.180000,4,0,1,0,10.324996,80,40,30,50.842630,20.824996
"habit",0.108000,0.044000,0.200000,0.180000,4,0.800000,1,0,17.330640,70,30,10,85.913280,20.830640
"habit",0.144000,0.088000,0.120000,0.180000,4,0.800000,1,0,13.832519,70,40,20,72.266685,20.832519
"random",0.108000,0.044000,0,0.180000,4,0,1,0,10.413984,80,50,30,51.058900,20.913984
"habit",0.108000,0.220000,0.040000,0.180000,14,0.400000,1,0,13.928835,40,40,20,5223992.595239,20.928835
"random",0.072000,0.220000,0,0.180000,4,0,1,0,10.448474,90,40,30,51.607999,20.948474
"random",0.072000,0.220000,0.200000,0.180000,4,0,1,0,17.462140,70,40,10,117.029502,20.962140
"habit",0.072000,0.176000,0,0.180000,4,0.200000,1,0,10.463601,70,30,30,51.614198,20.963601
"habit",0.180000,0.220000,0.040000,0.180000,7,0.200000,1,0,17.479275,60,30,10,156.184673,20.979275
"random",0.036000,0.132000,0,0.180000,4,0,1,0,10.484155,100,60,30,53.144703,20.984155
"random",0.036000,0.220000,0,0.180000,4,0,1,0,10.513951,80,30,30,53.241247,21.013951
"random",0.036000,0.044000,0,0.180000,4,0,1,0,10.526705,80,50,30,53.116927,21.026705
"random",0.144000,0.220000,0,0.180000,7,0,1,0,10.647408,70,30,30,52.925143,21.147408
"habit",0.144000,0.220000,0.080000,0.180000,7,0.200000,1,0,17.660455,40,20,10,543.741254,21.160455
"habit",0.180000,0.088000,0.200000,0.180000,4,0.200000,1,0,14.181790,60,30,20,65.681854,21.181790
"habit",0.144000,0.044000,0,0.180000,7,0.200000,1,0,10.698469,70,40,30,52.886097,21.198469
"habit",0.180000,0.220000,0.080000,0.180000,4,0.200000,1,0,14.200382,60,30,20,66.116484,21.200382
"random",0.180000,0.176000,0,0.180000,7,0,1,0,10.719801,60,20,30,52.385402,21.219801
"random",0.180000,0.220000,0,0.180000,7,0,1,0,10.732082,70,40,30,52.308731,21.232082
"random",0.144000,0.088000,0,0.180000,7,0,1,0,10.735890,90,40,30,52.952695,21.235890
"habit",0.180000,0.132000,0,0.180000,7,0.800000,1,0,10.738114,70,40,30,52.383087,21.238114
"habit",0.180000,0.220000,0.040000,0.180000,14,0.800000,1,0,14.299920,70,40,20,152.447803,21.299920
"habit",0.108000,0.176000,0,0.180000,7,0.600000,1,0,10.814643,80,30,30,53.879360,21.314643
"random",0.144000,0.176000,0.040000,0.180000,12,0,1,0,14.324628,50,10,20,1124.322674,21.324628
"random",0.180000,0.220000,0.040000,0.180000,4,0,1,0,14.345736,60,0,20,65.011880,21.345736
"habit",0.108000,0.044000,0,0.180000,7,0,1,0,10.867947,70,30,30,53.874004,21.367947
"random",0.180000,0.088000,0.040000,0.180000,4,0,1,0,14.369570,70,50,20,65.806146,21.369570
"habit",0.180000,0.176000,0,0.180000,9,0,1,0,10.893372,70,50,30,54.160508,21.393372
"habit",0.144000,0.176000,0,0.180000,7,0.800000,1,0,10.939271,80,40,30,52.932938,21.439271
"random",0.072000,0.088000,0,0.180000,7,0,1,0,10.939943,80,50,30,56.145397,21.439943
"random",0.108000,0.088000,0,0.180000,9,0,1,0,11.075339,60,40,30,56.755408,21.575339
"habit",0.144000,0.044000,0.040000,0.180000,4,0.200000,1,0,14.615389,70,20,20,71.636710,21.615389
"random",0.180000,0.132000,0,0.180000,9,0,1,0,11.116580,90,20,30,54.135751,21.616580
"random",0.180000,0.132000,0,0.180000,14,0,1,0,11.173749,30,50,30,61.747148,21.673749
"habit",0.072000,0.220000,0.040000,0.180000,9,1,1,0,18.185733,70,30,10,6.667488613705665e+24,21.685733
"random",0.072000,0.044000,0,0.180000,7,0,1,0,11.198680,80,10,30,55.859280,21.698680
"random",0.108000,0.044000,0.040000,0.180000,4,0,1,0,14.725401,90,40,20,82.259063,21.725401
"habit",0.180000,0.132000,0,0.180000,12,0,1,0,11.239958,70,40,30,57.807023,21.739958
"habit",0.180000,0.220000,0,0.180000,9,0.200000,1,0,11.249757,70,70,30,54.153840,21.749757
"random",0.180000,0.220000,0.160000,0.180000,4,0,1,0,14.752402,60,30,20,67.040844,21.752402
"habit",0.108000,0.088000,0,0.180000,9,0.400000,1,0,11.259032,70,20,30,57.244694,21.759032
"random",0.144000,0,0.120000,0.180000,4,0,1,0,14.764850,80,10,20,70.903633,21.764850
"habit",0.144000,0.220000,0.080000,0.180000,4,0,1,0,14.796591,70,40,20,71.142314,21.796591
"random",0.180000,0.132000,0.120000,0.180000,4,0,1,0,14.799993,70,30,20,67.018938,21.799993
"random",0.036000,0.088000,0,0.180000,7,0,1,0,11.306176,80,50,30,63.593591,21.806176
"habit",0.180000,0.132000,0.040000,0.180000,2,0.600000,1,0,11.315609,80,50,30,52.228241,21.815609
"habit",0.072000,0.132000,0.080000,0.180000,2,0.200000,1,0,11.320487,80,40,30,55.377533,21.820487
"habit",0.144000,0.044000,0,0.180000,9,0.400000,1,0,11.322247,70,20,30,55.343046,21.822247
"random",0.180000,0,0.160000,0.180000,2,0,1,0,11.322342,80,30,30,52.261704,21.822342
"random",0.180000,0.220000,0,0.180000,12,0,1,0,11.328460,70,30,30,57.888078,21.828460
"random",0.144000,0.220000,0.120000,0.180000,2,0,1,0,11.329084,80,0,30,52.741948,21.829084
"random",0.144000,0.044000,0.120000,0.180000,4,0,1,0,14.847413,80,30,20,71.493812,21.847413
"habit",0.072000,0.044000,0.080000,0.180000,2,1,1,0,11.371286,100,40,30,55.588713,21.871286
"habit",0.180000,0.088000,0.040000,0.180000,4,0.600000,1,0,14.872085,70,30,20,67.509655,21.872085
"random",0.144000,0.176000,0.200000,0.180000,4,0,1,0,18.377918,80,10,10,74.344868,21.877918
"habit",0.180000,0.044000,0.040000,0.180000,2,0.200000,1,0,11.401860,80,10,30,52.315266,21.901860
"habit",0.144000,0,0.080000,0.180000,2,0,1,0,11.405628,80,10,30,52.792802,21.905628
"random",0.180000,0.220000,0.200000,0.180000,4,0,1,0,14.925739,70,30,20,66.044671,21.925739
"habit",0.180000,0.220000,0.040000,0.180000,2,1,1,0,11.431156,80,40,30,52.182806,21.931156
"random",0.072000,0.220000,0.080000,0.180000,4,0,1,0,14.936306,80,20,20,116.524378,21.936306
"random",0.180000,0.088000,0,0.180000,9,0,1,0,11.441949,70,50,30,54.410775,21.941949
"random",0.072000,0.220000,0.080000,0.180000,2,0,1,0,11.448522,80,40,30,55.523953,21.948522
"habit",0.108000,0.132000,0.160000,0.180000,2,0.800000,1,0,11.472439,80,50,30,53.748390,21.972439
"random",0.144000,0.176000,0,0.180000,12,0,1,0,11.473680,40,10,30,60.525081,21.973680
"random",0.180000,0.044000,0.080000,0.180000,2,0,1,0,11.496115,80,20,30,52.331133,21.996115
"habit",0.180000,0.220000,0.080000,0.180000,2,0,1,0,11.496706,90,10,30,52.320329,21.996706
"random",0.180000,0.132000,0.040000,0.180000,2,0,1,0,11.500508,80,30,30,52.286664,22.000508
"random",0.180000,0.132000,0.160000,0.180000,4,0,1,0,15.020214,70,10,20,66.848472,22.020214
"random",0.108000,0.176000,0,0.180000,12,0,1,0,11.521579,80,20,30,64.354944,22.021579
"habit",0.180000,0.088000,0.160000,0.180000,2,1,1,0,11.526323,80,10,30,52.290561,22.026323
"random",0.144000,0.176000,0.120000,0.180000,2,0,1,0,11.535847,80,30,30,52.775320,22.035847
"random",0.180000,0.088000,0.160000,0.180000,7,0,1,0,22.036687,80,10,0,227.211868,22.036687
"random",0.108000,0.176000,0.040000,0.180000,2,0,1,0,11.550591,80,20,30,53.549781,22.050591
"habit",0.144000,0,0.040000,0.180000,4,0,1,0,15.058694,60,30,20,72.021198,22.058694
"habit",0.180000,0.176000,0.160000,0.180000,2,0.200000,1,0,11.561330,80,30,30,52.292742,22.061330
"habit",0.036000,0.220000,0.040000,0.180000,9,0.800000,1,0,18.563401,90,30,10,8.076880373913764e+44,22.063401
"random",0.180000,0.220000,0.080000,0.180000,2,0,1,0,11.565069,80,30,30,52.433238,22.065069
"habit",0.144000,0.220000,0.080000,0.180000,2,1,1,0,11.569122,80,20,30,52.770970,22.069122
"habit",0.108000,0.044000,0.080000,0.180000,2,0,1,0,11.585002,80,40,30,53.756597,22.085002
"random",0.072000,0.088000,0,0.180000,9,0,1,0,11.587094,80,30,30,61.306844,22.087094
"random",0.180000,0,0.080000,0.180000,2,0,1,0,11.591402,80,30,30,52.353591,22.091402
"random",0.072000,0.044000,0.160000,0.180000,2,0,1,0,11.597831,80,30,30,55.619359,22.097831
"random",0.072000,0.088000,0.160000,0.180000,2,0,1,0,11.604040,80,30,30,55.631272,22.104040
"random",0.108000,0,0.120000,0.180000,2,0,1,0,11.615277,80,10,30,53.653195,22.115277
"habit",0.072000,0,0.080000,0.180000,2,0.800000,1,0,11.616054,80,20,30,55.599689,22.116054
"habit",0.036000,0.132000,0.160000,0.180000,2,0.400000,1,0,11.641237,100,60,30,62.067348,22.141237
"habit",0.072000,0.132000,0.160000,0.180000,2,0.600000,1,0,11.642241,90,30,30,55.482464,22.142241
"habit",0.180000,0.176000,0,0.180000,12,0.200000,1,0,11.654329,100,40,30,58.261182,22.154329
"habit",0.108000,0.044000,0.120000,0.180000,2,0.200000,1,0,11.654806,80,40,30,53.692613,22.154806
"habit",0.108000,0,0.200000,0.180000,2,0.400000,1,0,11.655164,80,20,30,53.885683,22.155164
"random",0.180000,0.088000,0.120000,0.180000,4,0,1,0,18.655864,80,40,10,69.208530,22.155864
"random",0.108000,0.088000,0.200000,0.180000,2,0,1,0,11.665065,90,20,30,53.806534,22.165065
"habit",0.180000,0,0.120000,0.180000,2,0.400000,1,0,11.667421,90,10,30,52.295214,22.167421
"random",0.180000,0.132000,0.120000,0.180000,2,0,1,0,11.670793,80,30,30,52.251838,22.170793
"random",0.180000,0.176000,0.080000,0.180000,4,0,1,0,15.170958,60,40,20,66.609295,22.170958
"random",0.072000,0.132000,0.160000,0.180000,2,0,1,0,11.678343,100,10,30,55.526860,22.178343
"habit",0.072000,0.044000,0,0.180000,9,0,1,0,11.680651,80,70,30,61.823314,22.180651
"random",0.108000,0.220000,0.080000,0.180000,4,0,1,0,15.182723,90,60,20,81.622061,22.182723
"random",0.144000,0.132000,0.120000,0.180000,2,0,1,0,11.692548,80,20,30,52.904704,22.192548
"habit",0.180000,0,0.160000,0.180000,2,0.600000,1,0,11.712353,90,0,30,52.177491,22.212353
"random",0.108000,0.044000,0.200000,0.180000,2,0,1,0,11.717388,80,50,30,53.715808,22.217388
"random",0.144000,0,0.120000,0.180000,2,0,1,0,11.743095,90,40,30,52.917192,22.243095
"habit",0.108000,0.220000,0.080000,0.180000,2,0.800000,1,0,11.750091,80,50,30,53.658635,22.250091
"habit",0.108000,0.220000,0,0.180000,12,0,1,0,11.755110,70,20,30,64.313680,22.255110
"random",0.144000,0.088000,0.160000,0.180000,2,0,1,0,11.804245,90,20,30,52.917584,22.304245
"habit",0.072000,0.132000,0,0.180000,9,0.400000,1,0,11.808296,90,40,30,61.642923,22.308296
"random",0.108000,0.132000,0.200000,0.180000,2,0,1,0,11.830384,80,40,30,53.726588,22.330384
"habit",0.144000,0.176000,0.040000,0.180000,4,0.800000,1,0,15.337960,80,40,20,71.633533,22.337960
"random",0.144000,0.088000,0.200000,0.180000,4,0,1,0,15.344306,90,40,20,71.283491,22.344306
"random",0.144000,0.132000,0.080000,0.180000,2,0,1,0,11.871921,90,40,30,52.930318,22.371921
"habit",0.072000,0.088000,0,0.180000,9,0.200000,1,0,11.874493,80,50,30,61.707353,22.374493
"random",0.180000,0.220000,0.160000,0.180000,2,0,1,0,11.881297,100,10,30,52.387098,22.381297
"habit",0.144000,0.044000,0.080000,0.180000,4,0.400000,1,0,15.385562,70,40,20,72.774538,22.385562
"habit",0.180000,0.220000,0,0.180000,12,0.400000,1,0,11.887658,60,30,30,58.429837,22.387658
"habit",0.072000,0.176000,0.200000,0.180000,2,1,1,0,11.889734,90,30,30,55.552387,22.389734
"habit",0.180000,0.176000,0.040000,0.180000,14,0.600000,1,0,15.392779,40,10,20,174.705478,22.392779
"habit",0.180000,0.220000,0.160000,0.180000,2,0.400000,1,0,11.893169,90,30,30,52.525333,22.393169
"habit",0.144000,0,0.160000,0.180000,4,0.600000,1,0,15.403338,70,30,20,73.954406,22.403338
"random",0.144000,0.220000,0,0.180000,14,0,1,0,11.923314,60,40,30,65.140193,22.423314
"habit",0.144000,0.044000,0.120000,0.180000,2,0.400000,1,0,11.937333,80,30,30,52.967254,22.437333
"random",0.108000,0.132000,0.040000,0.180000,2,0,1,0,11.939542,80,30,30,53.693157,22.439542
"random",0.072000,0.088000,0.200000,0.180000,2,0,1,0,11.942915,80,30,30,55.458312,22.442915
"habit",0.180000,0.220000,0.120000,0.180000,4,0.400000,1,0,15.448446,70,20,20,66.250957,22.448446
"habit",0.108000,0.220000,0.120000,0.180000,2,1,1,0,11.954296,80,50,30,53.966677,22.454296
"habit",0.072000,0,0.160000,0.180000,2,0,1,0,11.975634,90,50,30,55.818557,22.475634
"habit",0.108000,0.088000,0.040000,0.180000,2,0,1,0,11.984960,90,20,30,53.601351,22.484960
"random",0.144000,0.044000,0,0.180000,14,0,1,0,11.987750,60,40,30,65.502869,22.487750
"habit",0.108000,0,0.040000,0.180000,2,0.800000,1,0,11.996404,90,20,30,53.778683,22.496404
"habit",0.144000,0.132000,0.080000,0.180000,2,0.600000,1,0,12.001838,90,20,30,52.880279,22.501838
"random",0.072000,0.176000,0.040000,0.180000,12,0,1,0,15.524495,70,50,20,2.434992628651806e+28,22.524495
"habit",0.144000,0.044000,0.040000,0.180000,2,0,1,0,12.028935,80,10,30,52.846109,22.528935
"habit",0.036000,0.176000,0.200000,0.180000,2,0.800000,1,0,12.046089,90,30,30,61.862545,22.546089
"random",0.072000,0.176000,0.040000,0.180000,2,0,1,0,12.110041,80,30,30,55.516605,22.610041
"habit",0.072000,0.176000,0.120000,0.180000,2,0.600000,1,0,12.116839,90,40,30,55.778232,22.616839
"random",0.180000,0.176000,0.080000,0.180000,7,0,1,0,19.127172,80,40,10,203.232493,22.627172
"random",0.108000,0.044000,0.120000,0.180000,2,0,1,0,12.137573,90,30,30,53.840404,22.637573
"habit",0.108000,0.176000,0.160000,0.180000,2,1,1,0,12.165049,80,40,30,53.805730,22.665049
"habit",0.144000,0.044000,0,0.180000,12,0.600000,1,0,12.176391,80,40,30,61.042522,22.676391
"random",0.108000,0.044000,0.080000,0.180000,4,0,1,0,15.681425,80,50,20,82.306972,22.681425
"random",0.144000,0.088000,0.120000,0.180000,2,0,1,0,12.196103,90,30,30,52.992897,22.696103
"random",0.036000,0.088000,0.160000,0.180000,2,0,1,0,12.224653,80,30,30,62.248297,22.724653
"habit",0.108000,0.088000,0.200000,0.180000,2,0.800000,1,0,12.231973,90,40,30,53.821789,22.731973
"habit",0.108000,0.176000,0.080000,0.180000,4,0.800000,1,0,15.735561,60,50,20,81.258752,22.735561
"random",0.108000,0.220000,0.080000,0.180000,2,0,1,0,12.236400,80,40,30,53.772300,22.736400
"habit",0.180000,0,0.080000,0.180000,4,0.400000,1,0,15.776695,80,20,20,66.611333,22.776695
"habit",0.072000,0.220000,0,0.180000,9,0.800000,1,0,12.298112,90,60,30,61.871320,22.798112
"random",0.072000,0.176000,0.040000,0.180000,4,0,1,0,15.805530,90,50,20,114.308886,22.805530
"random",0.072000,0.220000,0,0.180000,12,0,1,0,12.306497,60,30,30,74.637290,22.806497
"random",0.180000,0,0.120000,0.180000,4,0,1,0,15.812495,70,0,20,66.819553,22.812495
"habit",0.108000,0.132000,0.080000,0.180000,2,0.400000,1,0,12.331254,80,40,30,53.866624,22.831254
"random",0.144000,0,0.080000,0.180000,4,0,1,0,15.849997,100,30,20,72.321668,22.849997
"habit",0.180000,0.132000,0.200000,0.180000,2,0.200000,1,0,12.351022,80,10,30,52.447592,22.851022
"habit",0.072000,0,0,0.180000,2,0.400000,1,0,12.369871,90,40,30,56.066372,22.869871
"habit",0.108000,0.220000,0.080000,0.180000,4,1,1,0,15.872674,70,20,20,83.100989,22.872674
"random",0.036000,0.044000,0.120000,0.180000,2,0,1,0,12.384116,90,50,30,62.713270,22.884116
"random",0.036000,0.220000,0.040000,0.180000,9,0,1,0,15.917022,70,20,20,9.553899865876667e+40,22.917022
"random",0.108000,0.176000,0.040000,0.180000,9,0,1,0,19.419127,70,30,10,21350358183917027000,22.919127
"habit",0.180000,0.044000,0.160000,0.180000,4,1,1,0,15.942210,70,60,20,68.656412,22.942210
"random",0.072000,0.220000,0.160000,0.180000,2,0,1,0,12.445751,90,60,30,55.666417,22.945751
"random",0.180000,0.132000,0.080000,0.180000,4,0,1,0,15.974241,70,30,20,67.291534,22.974241
"random",0.036000,0.176000,0.040000,0.180000,2,0,1,0,12.479837,80,20,30,62.685238,22.979837
"random",0.108000,0.132000,0,0.180000,12,0,1,0,12.480471,80,40,30,65.027403,22.980471
"habit",0.180000,0.176000,0,0.180000,14,0.400000,1,0,12.515367,80,30,30,63.019618,23.015367
"habit",0.072000,0,0.040000,0.180000,2,0.600000,1,0,12.517748,90,60,30,56.173934,23.017748
"habit",0.108000,0.176000,0.120000,0.180000,4,1,1,0,16.039044,90,20,20,84.219087,23.039044
"random",0.144000,0.132000,0.080000,0.180000,4,0,1,0,16.083563,70,20,20,72.227745,23.083563
"random",0.144000,0.220000,0.040000,0.180000,9,0,1,0,19.599994,70,20,10,60566094.287194,23.099994
"random",0.108000,0.220000,0,0.180000,14,0,1,0,12.618267,100,40,30,72.394314,23.118267
"random",0.108000,0.088000,0.200000,0.180000,4,0,1,0,16.148706,80,30,20,83.268314,23.148706
"random",0.180000,0,0.040000,0.180000,4,0,1,0,16.172481,70,30,20,68.351413,23.172481
"habit",0.072000,0.220000,0.160000,0.180000,2,1,1,0,12.686797,80,40,30,55.816064,23.186797
"habit",0.036000,0.088000,0.080000,0.180000,2,1,1,0,12.701061,100,60,30,62.652981,23.201061
"random",0.072000,0,0.160000,0.180000,2,0,1,0,12.747874,80,40,30,55.904224,23.247874
"random",0.036000,0,0.200000,0.180000,2,0,1,0,12.749248,80,50,30,62.681002,23.249248
"random",0.108000,0.088000,0.040000,0.180000,4,0,1,0,16.267091,80,40,20,84.176894,23.267091
"habit",0.108000,0.044000,0.040000,0.180000,4,0,1,0,16.270085,70,50,20,81.409938,23.270085
"habit",0.108000,0.176000,0,0.180000,9,0.800000,1,0,12.778733,100,60,30,57.911550,23.278733
"habit",0.072000,0.176000,0,0.180000,9,0.600000,1,0,12.834029,90,50,30,62.257776,23.334029
"habit",0,0.220000,0.040000,0.180000,14,1,1,0,12.837673,40,30,30,3.254807765791877e+55,23.337673
"habit",0.144000,0,0.120000,0.180000,4,0.400000,1,0,16.340071,80,20,20,71.774325,23.340071
"random",0.144000,0.088000,0.160000,0.180000,4,0,1,0,16.371218,70,40,20,72.943557,23.371218
"random",0.144000,0.220000,0.040000,0.180000,7,0,1,0,16.409173,50,0,20,253.154355,23.409173
"random",0.072000,0.044000,0,0.180000,12,0,1,0,12.916266,80,30,30,74.898476,23.416266
"habit",0.036000,0.044000,0.200000,0.180000,2,0.200000,1,0,12.921105,90,40,30,62.436490,23.421105
"habit",0.072000,0.044000,0.120000,0.180000,4,0.200000,1,0,16.574542,80,30,20,121.070175,23.574542
"random",0.144000,0.220000,0.040000,0.180000,14,0,1,0,13.100607,40,50,30,228.259811,23.600607
"habit",0.108000,0.176000,0.160000,0.180000,4,0,1,0,16.633572,90,20,20,83.574835,23.633572
"random",0.072000,0.220000,0.120000,0.180000,2,0,1,0,13.140739,90,70,30,56.159267,23.640739
"habit",0.072000,0.220000,0.040000,0.180000,14,0.200000,1,0,13.234213,50,50,30,8.866229510785196e+21,23.734213
"random",0.180000,0.220000,0.040000,0.180000,12,0,1,0,13.243750,10,40,30,107.723523,23.743750
"random",0.180000,0.176000,0.040000,0.180000,7,0,1,0,20.280452,60,20,10,189.064961,23.780452
"habit",0.180000,0,0.200000,0.180000,7,0,1,0,20.293740,70,20,10,269.129733,23.793740
"habit",0.144000,0,0,0.180000,4,1,1,0,16.805441,90,30,20,74.521296,23.805441
"random",0.144000,0,0.160000,0.180000,4,0,1,0,16.805511,70,40,20,72.482513,23.805511
"habit",0.180000,0.088000,0.080000,0.180000,4,0.800000,1,0,16.807418,80,20,20,68.103935,23.807418
"random",0.108000,0.176000,0.040000,0.180000,14,0,1,0,13.343703,30,50,30,21432334230560.093750,23.843703
"random",0.180000,0.044000,0.160000,0.180000,4,0,1,0,16.858522,80,30,20,66.897262,23.858522
