groupSize,tiredness,forgetfulness,intensity,propensity,repeats,runaway,totalPower,log10TotalPower,top5SharePct,top10Stability20Pct,topBottomRatio,log10TopBottomRatio,oligarchyScore
19,0.100000,0.100000,0.180000,1,1,0,661337168647625500,17.820423,21.155674,40,27982067308064932,16.446880,135.155674
19,0.100000,0.200000,0.010000,0,1,0,75.070591,1.875470,11.539932,0,1.362451,0.134321,13.151782
19,0.100000,0.200000,0.010000,0.200000,1,0,74.905299,1.874513,12.454319,0,1.758617,0.245171,15.396375
19,0.100000,0.200000,0.010000,0.400000,1,0,74.392079,1.871527,12.755955,10,1.749907,0.243015,19.172135
19,0.100000,0.200000,0.010000,0.600000,1,0,73.949494,1.868935,12.718757,10,1.800272,0.255338,19.282814
19,0.100000,0.200000,0.010000,0.800000,1,0,73.622526,1.867011,13.072727,10,1.885860,0.275509,19.878841
19,0.100000,0.200000,0.010000,1,1,0,71.958369,1.857081,12.934280,20,1.860284,0.269579,23.169231
19,0.100000,0.200000,0.044000,0,1,0,29704.696221,4.472825,16.212135,20,14.822696,1.170927,37.263261
19,0.100000,0.200000,0.044000,0.200000,1,0,131349.788153,5.118429,16.792184,30,11.383523,1.056277,39.967504
19,0.100000,0.200000,0.044000,0.400000,1,0,252199.972436,5.401745,19.209563,20,78.803889,1.896548,48.968134
19,0.100000,0.200000,0.044000,0.600000,1,0,562669.017484,5.750253,20.825491,20,59.776370,1.776530,49.143846
19,0.100000,0.200000,0.044000,0.800000,1,0,1276881.904703,6.106151,19.942004,10,74.395034,1.871544,45.900531
19,0.100000,0.200000,0.044000,1,1,0,1128661.032459,6.052564,21.226405,0,39229.510766,4.593613,76.349759
19,0.100000,0.200000,0.078000,0,1,0,15545417848710.402344,13.191602,24.755677,20,380161646136.253418,11.579968,131.755677
19,0.100000,0.200000,0.078000,0.200000,1,0,30362278113888.398438,13.482334,23.563603,30,1172727418229.720947,12.069197,134.063603
19,0.100000,0.200000,0.078000,0.400000,1,0,67644263186974.695313,13.830231,25.452962,30,3443171249809.733887,12.536959,135.952962
19,0.100000,0.200000,0.078000,0.600000,1,0,72468374384003.296875,13.860149,24.590207,40,3428249726589.923828,12.535072,138.590207
19,0.100000,0.200000,0.078000,0.800000,1,0,115910422017233.359375,14.064122,27.114057,30,6285504806286.505859,12.798340,137.614057
19,0.100000,0.200000,0.078000,1,1,0,301699912539.656555,11.479575,21.395846,0,12910249641.312647,10.110935,121.395846
19,0.100000,0.200000,0.112000,0,1,0,303263051434815550,17.481820,25.273300,50,15309453306255338,16.184960,142.773300
19,0.100000,0.200000,0.112000,0.200000,1,0,802397506881507800,17.904390,23.518438,40,37741614508254490,16.576820,137.518438
19,0.100000,0.200000,0.112000,0.400000,1,0,6762759048356623000,18.830124,27.726520,50,375014665884981300,17.574048,145.226520
19,0.100000,0.200000,0.112000,0.600000,1,0,2155914433436025.750000,15.333632,18.543996,20,79958524220991.546875,13.902865,125.543996
19,0.100000,0.200000,0.112000,0.800000,1,0,10085974747992520,16.003718,20.420122,20,411913663564083.812500,14.614806,127.420122
19,0.100000,0.200000,0.112000,1,1,0,8756258654249.318359,12.942319,19.354188,50,338940556590.909180,11.530124,136.854188
19,0.100000,0.200000,0.146000,0,1,0,92955005104207950000,19.968273,21.866989,10,4064843296012713000,18.609044,125.366989
19,0.100000,0.200000,0.146000,0.200000,1,0,21433623313768370,16.331096,20.005924,50,857598861779528.250000,14.933284,137.505924
19,0.100000,0.200000,0.146000,0.400000,1,0,15601978295796996,16.193180,21.190591,40,661230277964166.125000,14.820353,135.190591
19,0.100000,0.200000,0.146000,0.600000,1,0,308853721376259460,17.489753,19.016673,30,11746740124615424,16.069917,129.516673
19,0.100000,0.200000,0.146000,0.800000,1,0,1601253965494667300,18.204460,19.214544,10,61534731013693620,16.789120,122.714544
19,0.100000,0.200000,0.146000,1,1,0,746635522315467.500000,14.873109,18.905734,20,28231385626396.730469,13.450732,125.905734
19,0.100000,0.200000,0.180000,0,1,0,6358887592793634000,18.803381,21.282898,40,270669456000226020,17.432439,135.282898
19,0.100000,0.200000,0.180000,0.200000,1,0,11015614104007043000,19.042009,20.892854,40,460294658246373800,17.663036,134.892854
19,0.100000,0.200000,0.180000,0.400000,1,0,4834575970389779000,18.684358,20.361311,30,196876606478107000,17.294194,130.861311
19,0.100000,0.200000,0.180000,0.600000,1,0,7411758540323142000,18.869921,20.046442,30,297158776999824300,17.472989,130.546442
19,0.100000,0.200000,0.180000,0.800000,1,0,6465227945985646000,18.810584,19.870467,30,256934195447276450,17.409822,130.370467
19,0.100000,0.200000,0.180000,1,1,0,95666559036853700,16.980760,20.576295,40,3936926726618899,15.595157,134.576295
19,0.100000,0.300000,0.010000,0,1,0,65.332002,1.815126,11.580969,30,1.444021,0.159574,23.995851
19,0.100000,0.300000,0.010000,0.200000,1,0,65.064443,1.813344,12.192381,20,1.535002,0.186109,21.425689
19,0.100000,0.300000,0.010000,0.400000,1,0,64.483315,1.809447,12.214244,20,1.519414,0.181676,21.394358
19,0.100000,0.300000,0.010000,0.600000,1,0,64.498042,1.809547,12.656845,10,1.620924,0.209763,18.673995
19,0.100000,0.300000,0.010000,0.800000,1,0,64.272656,1.808026,12.374303,20,1.582614,0.199375,21.766804
19,0.100000,0.300000,0.010000,1,1,0,63.353418,1.801770,12.376705,0,1.563853,0.194196,14.707057
19,0.100000,0.300000,0.044000,0,1,0,309.012650,2.489976,16.974074,40,4.358873,0.639374,38.646565
19,0.100000,0.300000,0.044000,0.200000,1,0,417.313974,2.620463,17.496205,30,6.998848,0.845027,38.136524
19,0.100000,0.300000,0.044000,0.400000,1,0,492.527069,2.692430,17.515968,10,14.180436,1.151690,34.836243
19,0.100000,0.300000,0.044000,0.600000,1,0,687.583782,2.837326,20.009582,10,22.186921,1.346097,39.662747
19,0.100000,0.300000,0.044000,0.800000,1,0,854.183943,2.931551,20.648414,0,26.532147,1.423772,37.733683
19,0.100000,0.300000,0.044000,1,1,0,784.536703,2.894613,21.107232,10,32.952846,1.517893,42.821947
19,0.100000,0.300000,0.078000,0,1,0,49926121.683631,7.698328,19.979488,10,1032.631722,3.013945,59.646834
19,0.100000,0.300000,0.078000,0.200000,1,0,117477116.964597,8.069953,21.734211,10,77685.403420,4.890339,83.918284
19,0.100000,0.300000,0.078000,0.400000,1,0,1970192947.174093,9.294509,22.585584,40,88911732.548969,7.948959,131.973092
19,0.100000,0.300000,0.078000,0.600000,1,0,7710340217.419482,9.887074,21.622363,10,333420827.360389,8.522993,125.122363
19,0.100000,0.300000,0.078000,0.800000,1,0,13529461888.187630,10.131281,24.192697,20,654627978.487940,8.815995,131.192697
19,0.100000,0.300000,0.078000,1,1,0,1441258324.150854,9.158742,27.045397,10,77958668.550449,7.891864,125.247770
19,0.100000,0.300000,0.112000,0,1,0,322456705765623.812500,14.508471,24.055459,20,15513518736679.806641,13.190710,131.055459
19,0.100000,0.300000,0.112000,0.200000,1,0,1659836517922482.750000,15.220065,27.156002,40,90148894778200.375000,13.954960,141.156002
19,0.100000,0.300000,0.112000,0.400000,1,0,6336002213748.642578,12.801815,20.140881,10,255225326597.021942,11.406924,123.640881
19,0.100000,0.300000,0.112000,0.600000,1,0,28117707267832.238281,13.448980,21.699332,40,1220270885282.575195,12.086456,135.699332
19,0.100000,0.300000,0.112000,0.800000,1,0,10637833047651.144531,13.026853,23.542752,50,500887730086.294617,11.699740,141.042752
19,0.100000,0.300000,0.112000,1,1,0,4398848774541.199219,12.643339,21.930291,40,192936064532.368896,11.285413,135.930291
19,0.100000,0.300000,0.146000,0,1,0,644720869161793800,17.809372,26.038775,30,33575475057011770,16.526022,136.538775
19,0.100000,0.300000,0.146000,0.200000,1,0,12802872694274790,16.107307,19.405437,40,496890675014154.437500,14.696261,133.405437
19,0.100000,0.300000,0.146000,0.400000,1,0,16734936156360168,16.223624,18.808313,20,629511842035211.875000,14.799004,125.808313
19,0.100000,0.300000,0.146000,0.600000,1,0,101369428311570.156250,14.005907,21.488023,50,4356457309938.023438,12.639133,138.988023
19,0.100000,0.300000,0.146000,0.800000,1,0,1784064768956602,15.251411,18.818046,30,67145224974206.015625,13.827015,129.318046
19,0.100000,0.300000,0.146000,1,1,0,61648595348.777763,10.789923,18.460865,20,2276172773.530645,9.357205,125.460865
19,0.100000,0.300000,0.180000,0,1,0,37412311804340680,16.573015,22.005257,50,1646535080703306.750000,15.216571,139.505257
19,0.100000,0.300000,0.180000,0.200000,1,0,1367679399236015.250000,15.135984,20.960450,40,57334351423295.929688,13.758415,134.960450
19,0.100000,0.300000,0.180000,0.400000,1,0,312760725685693,14.495212,20.687043,20,12940188907779.349609,13.111941,127.687043
19,0.100000,0.300000,0.180000,0.600000,1,0,89461542881929.984375,13.951636,21.359215,40,3821656706618.945313,12.582252,135.359215
19,0.100000,0.300000,0.180000,0.800000,1,0,2776571260618519,15.443509,20.180596,20,112065725686918.234375,14.049473,127.180596
19,0.100000,0.300000,0.180000,1,1,0,149870269974.900818,11.175715,19.038719,30,5706675850.156884,9.756383,129.538719
19,0.100000,0.400000,0.010000,0,1,0,61.211854,1.786836,11.343642,40,1.305742,0.115858,26.733932
19,0.100000,0.400000,0.010000,0.200000,1,0,61.126125,1.786227,11.591276,20,1.408311,0.148699,20.375659
19,0.100000,0.400000,0.010000,0.400000,1,0,60.916640,1.784736,11.916032,20,1.443376,0.159380,20.828587
19,0.100000,0.400000,0.010000,0.600000,1,0,60.540300,1.782045,12.025371,0,1.454228,0.162632,13.976961
19,0.100000,0.400000,0.010000,0.800000,1,0,60.279866,1.780172,12.070353,10,1.455191,0.162920,17.525393
19,0.100000,0.400000,0.010000,1,1,0,59.817007,1.776825,12.042554,10,1.440690,0.158571,17.445401
19,0.100000,0.400000,0.044000,0,1,0,147.655794,2.169250,15.963207,30,3.610814,0.557605,33.154468
19,0.100000,0.400000,0.044000,0.200000,1,0,151.984168,2.181798,16.487488,10,4.265832,0.630004,27.547533
19,0.100000,0.400000,0.044000,0.400000,1,0,157.742998,2.197950,16.775697,10,5.151300,0.711917,28.818700
19,0.100000,0.400000,0.044000,0.600000,1,0,164.818498,2.217006,18.747108,0,6.092918,0.784825,28.165012
19,0.100000,0.400000,0.044000,0.800000,1,0,183.346840,2.263273,20.957966,10,7.684729,0.885629,35.085509
19,0.100000,0.400000,0.044000,1,1,0,162.732551,2.211474,20.553062,10,6.688993,0.825361,33.957391
19,0.100000,0.400000,0.078000,0,1,0,2544.095907,3.405533,16.371765,10,11.159079,1.047628,32.443305
19,0.100000,0.400000,0.078000,0.200000,1,0,22249.620957,4.347323,21.377059,10,65.072243,1.813396,46.637808
19,0.100000,0.400000,0.078000,0.400000,1,0,97042.856633,4.986964,21.891071,10,383.674233,2.583963,56.398622
19,0.100000,0.400000,0.078000,0.600000,1,0,1253281.823517,6.098049,23.585868,20,18806.356552,4.274305,81.877524
19,0.100000,0.400000,0.078000,0.800000,1,0,2099838.710609,6.322186,24.900543,20,102865.071522,5.012268,92.047758
19,0.100000,0.400000,0.078000,1,1,0,303454.591635,5.482094,29.995789,20,18204.706399,4.260184,88.117993
19,0.100000,0.400000,0.112000,0,1,0,208911202554.643799,11.319962,26.113579,30,10910200189.398401,10.037833,136.613579
19,0.100000,0.400000,0.112000,0.200000,1,0,1003480778650.982910,12.001509,27.253538,30,54696376035.656593,10.737959,137.753538
19,0.100000,0.400000,0.112000,0.400000,1,0,1142724747308.190430,12.057942,31.448762,30,71874544448.703796,10.856575,141.948762
19,0.100000,0.400000,0.112000,0.600000,1,0,16709645698.442198,10.222967,32.816573,50,1096706604.439901,9.040090,150.316573
19,0.100000,0.400000,0.112000,0.800000,1,0,23173778969.106812,10.364997,24.571490,20,1138828560.658040,9.056458,131.571490
19,0.100000,0.400000,0.112000,1,1,0,5756874261.867783,9.760187,23.325716,30,268566426.840781,8.429052,133.825716
19,0.100000,0.400000,0.146000,0,1,0,8608105697912.310547,12.934908,40.211175,20,692284086359.099731,11.840284,147.211175
19,0.100000,0.400000,0.146000,0.200000,1,0,2683605528078.354980,12.428719,46.265605,30,248317267434.635712,11.395007,156.765605
19,0.100000,0.400000,0.146000,0.400000,1,0,3216583827541.463379,12.507395,43.362924,30,278960959459.774719,11.445543,153.862924
19,0.100000,0.400000,0.146000,0.600000,1,0,446094851685.985168,11.649427,42.698046,10,38094756870.679008,10.580865,146.198046
19,0.100000,0.400000,0.146000,0.800000,1,0,14866544907.276089,10.172210,42.338438,20,1258852572.344836,9.099975,149.338438
19,0.100000,0.400000,0.146000,1,1,0,7881702767.462589,9.896620,39.263681,30,618929325.857884,8.791641,149.763681
19,0.100000,0.400000,0.180000,0,1,0,43330755015381.007813,13.636796,24.692670,50,2139904058469.811523,12.330394,142.192670
19,0.100000,0.400000,0.180000,0.200000,1,0,160679108001883.656250,14.205959,20.426750,50,6564303801147.632813,12.817189,137.926750
19,0.100000,0.400000,0.180000,0.400000,1,0,79711971950435.156250,13.901524,19.913060,40,3174618496725.170410,12.501692,133.913060
19,0.100000,0.400000,0.180000,0.600000,1,0,7573537520872.057617,12.879299,32.123553,30,486577861719.598267,11.687152,142.623553
19,0.100000,0.400000,0.180000,0.800000,1,0,225954637621.140076,11.354021,46.197357,40,20877014298.971344,10.319668,160.197357
19,0.100000,0.400000,0.180000,1,1,0,38301013808.364853,10.583210,39.115162,20,2996300743.721509,9.476585,146.115162
19,0.100000,0.500000,0.010000,0,1,0,59.173606,1.772128,11.439932,30,1.328220,0.123270,23.419171
19,0.100000,0.500000,0.010000,0.200000,1,0,58.731608,1.768872,11.691617,10,1.369526,0.136570,16.830461
19,0.100000,0.500000,0.010000,0.400000,1,0,58.699844,1.768637,11.905994,10,1.397606,0.145385,17.150610
19,0.100000,0.500000,0.010000,0.600000,1,0,58.636217,1.768166,11.880472,10,1.392418,0.143769,17.105706
19,0.100000,0.500000,0.010000,0.800000,1,0,58.253257,1.765320,11.974523,10,1.394903,0.144544,17.209053
19,0.100000,0.500000,0.010000,1,1,0,57.826031,1.762123,11.958072,0,1.382836,0.140771,13.647319
19,0.100000,0.500000,0.044000,0,1,0,111.382515,2.046817,15.116590,40,2.879827,0.459366,34.628987
19,0.100000,0.500000,0.044000,0.200000,1,0,115.785993,2.063656,15.439504,30,3.271522,0.514750,32.116503
19,0.100000,0.500000,0.044000,0.400000,1,0,118.317280,2.073048,17.462752,40,4.071172,0.609719,38.779386
19,0.100000,0.500000,0.044000,0.600000,1,0,116.174319,2.065110,16.805403,30,3.898109,0.590854,34.395650
19,0.100000,0.500000,0.044000,0.800000,1,0,118.370855,2.073245,17.678893,10,4.147126,0.617747,28.591859
19,0.100000,0.500000,0.044000,1,1,0,111.626827,2.047769,18.049418,0,4.029597,0.605262,25.312558
19,0.100000,0.500000,0.078000,0,1,0,310.126954,2.491540,18.929097,30,8.762102,0.942608,40.740396
19,0.100000,0.500000,0.078000,0.200000,1,0,429.187707,2.632647,19.473044,20,13.377094,1.126362,39.989385
19,0.100000,0.500000,0.078000,0.400000,1,0,581.215907,2.764337,21.880217,30,23.087531,1.363377,48.740747
19,0.100000,0.500000,0.078000,0.600000,1,0,590.492613,2.771214,19.589490,10,21.292638,1.328229,39.028244
19,0.100000,0.500000,0.078000,0.800000,1,0,1179.762832,3.071795,24.815111,40,56.339511,1.750813,59.824868
19,0.100000,0.500000,0.078000,1,1,0,1289.306316,3.110356,27.786682,0,71.651086,1.855223,50.049355
19,0.100000,0.500000,0.112000,0,1,0,107512.427388,5.031459,20.927224,20,85.339908,1.931152,51.101051
19,0.100000,0.500000,0.112000,0.200000,1,0,6380751.494847,6.804872,22.853663,30,19559.208911,4.291351,84.849879
19,0.100000,0.500000,0.112000,0.400000,1,0,304042791.245337,8.482935,25.744821,30,15623790.821967,7.193786,122.570258
19,0.100000,0.500000,0.112000,0.600000,1,0,1193325338.651823,9.076759,28.983447,10,69173363.090742,7.839939,126.562714
19,0.100000,0.500000,0.112000,0.800000,1,0,277931202.183342,8.443937,26.635213,30,14805513.050488,7.170423,123.180295
19,0.100000,0.500000,0.112000,1,1,0,13833039.666492,7.140918,29.277481,20,809993.104017,5.908481,107.179257
19,0.100000,0.500000,0.146000,0,1,0,12700458336090.656250,13.103819,31.787542,30,807432693287.660400,11.907106,142.287542
19,0.100000,0.500000,0.146000,0.200000,1,0,853053582349.228149,11.930976,32.792944,30,55948276628.925308,10.747787,143.292944
19,0.100000,0.500000,0.146000,0.400000,1,0,58286948548.563759,10.765571,44.653316,30,5205411045.113979,9.716455,155.153316
19,0.100000,0.500000,0.146000,0.600000,1,0,330122470934.387573,11.518675,24.174963,20,15961397103.176531,10.203071,131.174963
19,0.100000,0.500000,0.146000,0.800000,1,0,63608490396.147263,10.803515,33.220648,30,4226230494.307118,9.625953,143.720648
19,0.100000,0.500000,0.146000,1,1,0,498129223.772762,8.697342,32.204652,0,32084156.939710,7.506291,122.280140
19,0.100000,0.500000,0.180000,0,1,0,7910980737355.665039,12.898230,36.069707,50,570693518186.769897,11.756403,153.569707
19,0.100000,0.500000,0.180000,0.200000,1,0,1036135292597.282104,12.015416,46.838067,20,97061149186.804947,10.987045,153.838067
19,0.100000,0.500000,0.180000,0.400000,1,0,196211149132.906677,11.292724,37.103671,10,14560307887.152935,10.163171,140.603671
19,0.100000,0.500000,0.180000,0.600000,1,0,250851272559.316040,11.399416,29.563945,20,14832306463.407967,10.171209,136.563945
19,0.100000,0.500000,0.180000,0.800000,1,0,511298759011.235962,11.708675,26.481602,10,27080020169.879566,10.432649,129.981602
19,0.100000,0.500000,0.180000,1,1,0,693808745.829247,8.841240,38.826309,0,53876065.295241,7.731396,131.603059
19,0.200000,0,0.010000,0,1,0,388.917553,2.589858,10.474801,60,1.100968,0.041775,31.976099
19,0.200000,0,0.010000,0.200000,1,0,390.861072,2.592022,10.601358,60,1.136463,0.055555,32.268020
19,0.200000,0,0.010000,0.400000,1,0,391.988814,2.593274,10.569699,60,1.110587,0.045553,32.116331
19,0.200000,0,0.010000,0.600000,1,0,382.718443,2.582879,10.515095,70,1.130167,0.053143,35.652807
19,0.200000,0,0.010000,0.800000,1,0,357.986946,2.553867,10.574818,60,1.119026,0.048840,32.160899
19,0.200000,0,0.010000,1,1,0,336.954290,2.527571,10.610722,60,1.108722,0.044823,32.148596
19,0.200000,0,0.044000,0,1,0,249369.331687,5.396843,11.093575,10,1.271479,0.104309,15.845287
19,0.200000,0,0.044000,0.200000,1,0,233747.440283,5.368747,10.751182,20,1.207736,0.081972,18.734846
19,0.200000,0,0.044000,0.400000,1,0,250573.218465,5.398935,10.986821,20,1.256320,0.099100,19.176026
19,0.200000,0,0.044000,0.600000,1,0,258673.764021,5.412752,10.922698,40,1.210780,0.083065,25.919481
19,0.200000,0,0.044000,0.800000,1,0,247658.824807,5.393854,11.271210,40,1.275557,0.105700,26.539609
19,0.200000,0,0.044000,1,1,0,258649.637233,5.412712,10.869004,20,1.226683,0.088732,18.933791
19,0.200000,0,0.078000,0,1,0,70099398.593877,7.845714,11.910271,50,1.491182,0.173531,31.492639
19,0.200000,0,0.078000,0.200000,1,0,79227765.084908,7.898877,11.491314,20,1.386737,0.141994,20.195243
19,0.200000,0,0.078000,0.400000,1,0,99498387.317846,7.997816,11.262542,10,1.404885,0.147641,16.534232
19,0.200000,0,0.078000,0.600000,1,0,113913689.341172,8.056576,11.648353,40,1.393163,0.144002,27.376377
19,0.200000,0,0.078000,0.800000,1,0,139268964.403396,8.143854,11.186907,20,1.309685,0.117167,19.592910
19,0.200000,0,0.078000,1,1,0,129378708.874242,8.111863,11.200325,30,1.362081,0.134203,23.310759
19,0.200000,0,0.112000,0,1,0,16852146082.369364,10.226655,12.556614,10,1.853083,0.267895,19.271351
19,0.200000,0,0.112000,0.200000,1,0,27598641755.891464,10.440888,11.801232,20,1.563901,0.194209,21.131741
19,0.200000,0,0.112000,0.400000,1,0,25710809102.363163,10.410116,12.031081,0,1.670086,0.222739,14.703948
19,0.200000,0,0.112000,0.600000,1,0,22342892151.559963,10.349139,11.760871,30,1.475390,0.168907,24.287753
19,0.200000,0,0.112000,0.800000,1,0,29922019263.919529,10.475991,12.146304,20,1.651492,0.217876,21.760821
19,0.200000,0,0.112000,1,1,0,50450205008.899719,10.702863,11.528139,0,1.452064,0.161986,13.471969
19,0.200000,0,0.146000,0,1,0,2417692005967.896973,12.383401,12.396162,40,1.627610,0.211550,28.934765
19,0.200000,0,0.146000,0.200000,1,0,3739717305825.811523,12.572839,12.354567,30,1.831489,0.262804,26.008218
19,0.200000,0,0.146000,0.400000,1,0,4283865284120.682129,12.631836,12.197679,10,1.676507,0.224405,18.390542
19,0.200000,0,0.146000,0.600000,1,0,6617347693515.214844,12.820684,12.379521,10,1.624681,0.210768,18.408737
19,0.200000,0,0.146000,0.800000,1,0,13176991484079.257813,13.119816,11.837699,10,1.693631,0.228819,18.083524
19,0.200000,0,0.146000,1,1,0,9724074810908.716797,12.987848,12.646590,20,1.897250,0.278125,22.984086
19,0.200000,0,0.180000,0,1,0,1099647666817636,15.041254,12.309849,50,1.827661,0.261896,32.952596
19,0.200000,0,0.180000,0.200000,1,0,979351772174887.875000,14.990939,13.224835,20,2.017203,0.304750,23.881830
19,0.200000,0,0.180000,0.400000,1,0,1007724024090388.500000,15.003342,12.781261,10,2.154247,0.333296,20.280807
19,0.200000,0,0.180000,0.600000,1,0,1982812721849893,15.297282,13.508575,20,2.077463,0.317533,24.318975
19,0.200000,0,0.180000,0.800000,1,0,1034994276397091.500000,15.014938,13.641569,30,2.210399,0.344471,28.275217
19,0.200000,0,0.180000,1,1,0,1758448032757765.750000,15.245130,13.627208,20,2.896202,0.461829,26.169154
19,0.200000,0.100000,0.010000,0,1,0,57.489662,1.759590,10.228830,20,1.049067,0.020803,17.478467
19,0.200000,0.100000,0.010000,0.200000,1,0,57.614217,1.760530,10.199062,30,1.046916,0.019912,20.938005
19,0.200000,0.100000,0.010000,0.400000,1,0,57.579305,1.760266,10.252453,20,1.062065,0.026151,17.566269
19,0.200000,0.100000,0.010000,0.600000,1,0,57.709143,1.761245,10.245402,20,1.053857,0.022782,17.518782
19,0.200000,0.100000,0.010000,0.800000,1,0,57.831828,1.762167,10.318674,10,1.061801,0.026043,14.131190
19,0.200000,0.100000,0.010000,1,1,0,57.888308,1.762591,10.411178,30,1.079495,0.033221,21.309827
19,0.200000,0.100000,0.044000,0,1,0,126.376729,2.101667,10.835429,0,1.215536,0.084768,11.852641
19,0.200000,0.100000,0.044000,0.200000,1,0,126.838256,2.103250,11.002417,20,1.242129,0.094167,19.132416
19,0.200000,0.100000,0.044000,0.400000,1,0,127.546363,2.105668,11.102332,30,1.255495,0.098815,22.788113
19,0.200000,0.100000,0.044000,0.600000,1,0,130.757734,2.116467,11.138349,40,1.284227,0.108642,26.442050
19,0.200000,0.100000,0.044000,0.800000,1,0,130.154817,2.114460,11.178447,60,1.323647,0.121772,33.639713
19,0.200000,0.100000,0.044000,1,1,0,135.614145,2.132305,10.958837,40,1.241076,0.093799,26.084419
19,0.200000,0.100000,0.078000,0,1,0,4507.009256,3.653888,11.302579,10,1.353985,0.131614,16.381943
19,0.200000,0.100000,0.078000,0.200000,1,0,4971.391071,3.696478,11.527516,30,1.452331,0.162066,23.972302
19,0.200000,0.100000,0.078000,0.400000,1,0,6123.677606,3.787012,11.681709,40,1.393164,0.144002,27.409737
19,0.200000,0.100000,0.078000,0.600000,1,0,8823.564657,3.945644,11.206976,20,1.371179,0.137094,19.852105
19,0.200000,0.100000,0.078000,0.800000,1,0,7924.667420,3.898981,12.045916,10,1.525457,0.183400,17.746716
19,0.200000,0.100000,0.078000,1,1,0,10426.892498,4.018155,12.638009,40,1.719022,0.235281,29.461386
19,0.200000,0.100000,0.112000,0,1,0,890828.718422,5.949794,12.123793,30,1.644790,0.216111,25.217120
19,0.200000,0.100000,0.112000,0.200000,1,0,921147.315714,5.964329,12.110946,20,1.634711,0.213441,21.672239
19,0.200000,0.100000,0.112000,0.400000,1,0,1551710.827848,6.190811,12.107653,20,1.734359,0.239139,21.977321
19,0.200000,0.100000,0.112000,0.600000,1,0,1437945.648775,6.157742,12.117256,30,1.650614,0.217645,25.229001
19,0.200000,0.100000,0.112000,0.800000,1,0,1216122.020833,6.084977,12.167040,10,1.581428,0.199049,18.055632
19,0.200000,0.100000,0.112000,1,1,0,3112937.786456,6.493170,12.368269,10,1.609585,0.206714,18.348836
19,0.200000,0.100000,0.146000,0,1,0,102481266.158271,8.010644,12.626539,20,1.988556,0.298538,23.208991
19,0.200000,0.100000,0.146000,0.200000,1,0,150936896.264223,8.178795,12.757891,10,1.901083,0.279001,19.605903
19,0.200000,0.100000,0.146000,0.400000,1,0,369544544.092243,8.567667,13.360596,10,1.995158,0.299977,20.460325
19,0.200000,0.100000,0.146000,0.600000,1,0,509601950.389156,8.707231,12.159756,0,1.809398,0.257534,15.250166
19,0.200000,0.100000,0.146000,0.800000,1,0,407080722.383415,8.609681,13.326495,20,1.899089,0.278545,23.669039
19,0.200000,0.100000,0.146000,1,1,0,990681302.945723,8.995934,12.160001,20,1.575907,0.197530,21.530367
19,0.200000,0.100000,0.180000,0,1,0,17354264150.756161,10.239406,13.803249,20,2.237279,0.349720,24.999890
19,0.200000,0.100000,0.180000,0.200000,1,0,23451943708.942627,10.370179,12.556034,10,2.104833,0.323218,19.934646
19,0.200000,0.100000,0.180000,0.400000,1,0,66047487128.804443,10.819856,12.350692,20,1.631010,0.212457,21.900172
19,0.200000,0.100000,0.180000,0.600000,1,0,66284068315.352280,10.821409,13.994274,20,2.360755,0.373051,25.470886
19,0.200000,0.100000,0.180000,0.800000,1,0,84235917764.697342,10.925497,12.765856,30,2.014677,0.304205,26.916320
19,0.200000,0.100000,0.180000,1,1,0,161810796144.195160,11.209007,12.841529,30,2.553762,0.407180,28.227694
19,0.200000,0.200000,0.010000,0,1,0,53.677589,1.729793,10.203265,20,1.043492,0.018489,17.425135
19,0.200000,0.200000,0.010000,0.200000,1,0,53.720939,1.730144,10.188258,30,1.041178,0.017525,20.898556
19,0.200000,0.200000,0.010000,0.400000,1,0,53.625697,1.729373,10.215952,10,1.050276,0.021304,13.971595
19,0.200000,0.200000,0.010000,0.600000,1,0,53.869336,1.731342,10.382431,10,1.070513,0.029592,14.237536
19,0.200000,0.200000,0.010000,0.800000,1,0,53.660013,1.729651,10.236967,0,1.067047,0.028184,10.575171
19,0.200000,0.200000,0.010000,1,1,0,53.781153,1.730630,10.362200,0,1.071009,0.029793,10.719717
19,0.200000,0.200000,0.044000,0,1,0,69.904639,1.844506,10.791497,10,1.191045,0.075928,15.202634
19,0.200000,0.200000,0.044000,0.200000,1,0,70.002468,1.845113,10.702642,30,1.198705,0.078712,22.147189
19,0.200000,0.200000,0.044000,0.400000,1,0,70.049195,1.845403,10.840763,10,1.204043,0.080642,15.308467
19,0.200000,0.200000,0.044000,0.600000,1,0,70.555362,1.848530,11.154652,20,1.250197,0.096978,19.318392
19,0.200000,0.200000,0.044000,0.800000,1,0,70.710470,1.849484,10.782145,30,1.191428,0.076068,22.194960
19,0.200000,0.200000,0.044000,1,1,0,71.424776,1.853849,12.188619,40,1.454167,0.162614,28.139991
19,0.200000,0.200000,0.078000,0,1,0,95.484617,1.979933,11.486844,30,1.397130,0.145237,23.729688
19,0.200000,0.200000,0.078000,0.200000,1,0,96.179818,1.983084,11.576782,20,1.408308,0.148698,20.361156
19,0.200000,0.200000,0.078000,0.400000,1,0,96.559229,1.984794,11.625695,10,1.510988,0.179261,17.276829
19,0.200000,0.200000,0.078000,0.600000,1,0,96.070089,1.982588,11.509189,20,1.396629,0.145081,20.250161
19,0.200000,0.200000,0.078000,0.800000,1,0,97.410354,1.988605,12.037856,10,1.590184,0.201447,17.955225
